link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,notes
30,30,576,AM,5416.969999999998,0.8626885584149236,59.99870926201054,0.10943373737373734,,,"LINESTRING (-87.711295 41.746920, -87.699391 41.755925)",
31,31,577,AM,7838.86000000001,0.8627513817062848,59.99434031346617,0.15836080808080827,,,"LINESTRING (-87.654136 41.735216, -87.642233 41.744221)",
32,32,578,AM,7900.65000000001,0.8627539781784728,59.99415975951916,0.15960909090909112,,,"LINESTRING (-87.677955 41.702803, -87.666049 41.711808)",
33,33,579,AM,4727.449999999998,0.8626807652206443,59.99925127200618,0.09550404040404037,,,"LINESTRING (-87.620795 41.673990, -87.608891 41.682996)",
34,34,580,AM,6460.140000000004,0.8627075390154558,59.997389218448326,0.13050787878787887,,,"LINESTRING (-87.619605 41.711805, -87.607700 41.720811)",
35,35,581,AM,5145.61000000001,0.8626851099360293,59.99894909955984,0.10395171717171736,,,"LINESTRING (-87.560065 41.741518, -87.548160 41.750523)",
36,36,582,AM,6100.870000000003,0.8626998594801557,59.99792329998707,0.12324989898989905,,,"LINESTRING (-87.556495 41.687498, -87.544587 41.696501)",
37,37,583,AM,1148.8099999999981,0.862670037541186,59.99999738895399,0.02320828282828279,,,"LINESTRING (-87.907775 41.981916, -87.895873 41.990921)",
38,38,584,AM,2228.4800000000023,0.8626705315573429,59.99996302940763,0.04501979797979803,,,"LINESTRING (-88.175704 42.114267, -88.163803 42.123275)",
39,39,585,AM,6737.860000000007,0.8627144225096509,59.99691050652509,0.13611838383838398,,,"LINESTRING (-88.033996 42.134081, -88.022098 42.143083)",
40,40,586,AM,1866.6599999999985,0.8626702616833216,59.9999817995357,0.037710303030303,,,"LINESTRING (-88.093536 42.134081, -88.081638 42.143083)",
41,41,587,AM,8069.740000000004,0.8627614015010705,59.99364356118078,0.1630250505050506,,,"LINESTRING (-88.033996 42.090860, -88.022098 42.099866)",
42,42,588,AM,2120.7,0.8626704359454048,59.99996967935471,0.04284242424242424,,,"LINESTRING (-88.092345 42.090860, -88.080447 42.099866)",
43,43,589,AM,5257.640000000008,0.8626864694289951,59.99885454823425,0.10621494949494965,,,"LINESTRING (-87.918494 42.133177, -87.906591 42.142183)",
44,44,590,AM,7128.54,0.8627256567089289,59.99612924165433,0.14401090909090908,,,"LINESTRING (-87.976844 42.134081, -87.964940 42.143083)",
45,45,591,AM,6238.190000000008,0.862702639955004,59.99772992777635,0.12602404040404055,,,"LINESTRING (-87.918494 42.090860, -87.906591 42.099866)",
46,46,592,AM,6568.32000000001,0.8627101173622681,59.99720990667938,0.13269333333333352,,,"LINESTRING (-87.978034 42.089060, -87.966131 42.098065)",
47,47,593,AM,2892.160000000005,0.8626715080106893,59.99989511576479,0.058427474747474846,,,"LINESTRING (-87.804176 42.134081, -87.792274 42.143083)",
48,48,594,AM,4978.070000000005,0.862683236073057,59.9990794252743,0.10056707070707081,,,"LINESTRING (-87.861335 42.134081, -87.849432 42.143083)",
49,49,595,AM,3495.5800000000004,0.8626732180452173,59.99977618093503,0.07061777777777778,,,"LINESTRING (-87.805366 42.090860, -87.793465 42.099866)",
50,50,596,AM,4758.000000000009,0.862681046200186,59.99923172994923,0.0961212121212123,,,"LINESTRING (-87.861335 42.090860, -87.849432 42.099866)",
51,51,597,AM,1577.3000000000013,0.8626701334050814,59.99999072147676,0.03186464646464649,,,"LINESTRING (-87.755355 42.131376, -87.743451 42.140382)",
52,52,598,AM,2041.2800000000002,0.8626703742186956,59.99997397253643,0.0412379797979798,,,"LINESTRING (-87.698196 42.080053, -87.686293 42.089061)",
53,53,599,AM,4665.330000000009,0.8626802104441441,59.99928985661057,0.09424909090909109,,,"LINESTRING (-87.747016 42.089060, -87.735115 42.098065)",
54,54,600,AM,1259.869999999998,0.8626700543022842,59.99999622319445,0.025451919191919154,,,"LINESTRING (-88.172134 42.050344, -88.160231 42.059349)",
55,55,601,AM,1778.420000000001,0.8626702156018554,59.99998500456943,0.03592767676767679,,,"LINESTRING (-88.231673 42.048544, -88.219771 42.057548)",
56,56,602,AM,4297.130000000005,0.8626773490149126,59.999488869279745,0.08681070707070716,,,"LINESTRING (-88.172134 42.011629, -88.160231 42.020633)",
57,57,603,AM,1646.8499999999983,0.8626701585372554,59.999988973496734,0.033269696969696935,,,"LINESTRING (-88.231673 42.011629, -88.219771 42.020633)",
58,58,604,AM,5962.499999999995,0.8626972413563218,59.99810538239727,0.12045454545454536,,,"LINESTRING (-88.060195 42.053045, -88.048296 42.062050)",
59,59,605,AM,5225.800000000003,0.8626860740863442,59.9988820438748,0.10557171717171723,,,"LINESTRING (-88.116164 42.051245, -88.104263 42.060249)",
60,60,606,AM,5148.46,0.8626851434396241,59.99894676941599,0.10400929292929292,,,"LINESTRING (-88.060195 42.016130, -88.048296 42.025135)",
61,61,607,AM,5264.459999999997,0.8626865550493443,59.998848593437735,0.10635272727272722,,,"LINESTRING (-88.116164 42.014330, -88.104263 42.023334)",
62,62,608,AM,5472.5,0.8626893311744331,59.998655517781344,0.11055555555555556,,,"LINESTRING (-87.950645 42.053946, -87.938742 42.062951)",
63,63,609,AM,3718.920000000003,0.8626741227073071,59.99971326085724,0.07512969696969703,,,"LINESTRING (-88.005424 42.053045, -87.993519 42.062050)",
64,64,610,AM,9104.309999999992,0.8628180823529431,59.989702416583164,0.1839254545454544,,,"LINESTRING (-87.950645 42.017031, -87.938742 42.026035)",
65,65,611,AM,3468.0900000000056,0.8626731180034818,59.99978313893756,0.07006242424242436,,,"LINESTRING (-88.004226 42.016130, -87.992328 42.025135)",
66,66,612,AM,6193.349999999999,0.8627017115633828,59.997794493997795,0.1251181818181818,,,"LINESTRING (-87.838706 42.054846, -87.826807 42.063851)",
67,67,613,AM,3858.5899999999997,0.8626747778190362,59.99966769731822,0.07795131313131312,,,"LINESTRING (-87.894675 42.054846, -87.882775 42.063851)",
68,68,614,AM,6526.749999999994,0.8627091113737198,59.99727986827513,0.13185353535353522,,,"LINESTRING (-87.838706 42.020632, -87.826807 42.029637)",
69,69,615,AM,6270.569999999999,0.8627033229345499,59.99768242915051,0.1266781818181818,,,"LINESTRING (-87.893485 42.019732, -87.881584 42.028737)",
70,70,616,AM,4480.420000000005,0.8626786854048623,59.99939592307014,0.09051353535353544,,,"LINESTRING (-87.720824 42.053946, -87.708918 42.062951)",
71,71,617,AM,3979.920000000004,0.8626754076992282,59.99962388871782,0.08040242424242433,,,"LINESTRING (-87.781554 42.055746, -87.769649 42.064751)",
72,72,618,AM,7296.660000000011,0.8627310958341841,59.99575099348019,0.14740727272727294,,,"LINESTRING (-87.723205 42.026033, -87.711299 42.035039)",
73,73,619,AM,7675.899999999998,0.8627448225304237,59.994796431449736,0.15506868686868683,,,"LINESTRING (-87.780357 42.026033, -87.768458 42.035039)",
74,74,620,AM,2642.720000000004,0.8626710512832975,59.99992688174971,0.05338828282828291,,,"LINESTRING (-87.683906 42.054846, -87.672003 42.063851)",
75,75,621,AM,2685.2300000000037,0.8626711205754951,59.99992206238496,0.05424707070707078,,,"LINESTRING (-87.683906 42.034140, -87.672003 42.043142)",
76,76,622,AM,5958.85,0.8626971747133455,59.99811001722445,0.12038080808080809,,,"LINESTRING (-87.870864 41.976515, -87.858959 41.985519)",
77,77,623,AM,7998.539999999997,0.8627582181696439,59.9938649205917,0.1615866666666666,,,"LINESTRING (-87.894675 41.932398, -87.882775 41.941401)",
78,78,624,AM,6831.440000000004,0.8627169422813377,59.99673527116228,0.138008888888889,,,"LINESTRING (-87.837516 41.927896, -87.825616 41.936899)",
79,79,625,AM,3838.3300000000017,0.8626746782604936,59.99967462168916,0.07754202020202024,,,"LINESTRING (-87.819656 41.964811, -87.807754 41.973814)",
80,80,626,AM,10315.780000000006,0.862914075082596,59.98302901137132,0.2083995959595961,,,"LINESTRING (-87.833945 41.888281, -87.822044 41.897283)",
81,81,627,AM,8352.050000000003,0.8627748787496412,59.99270641144815,0.1687282828282829,,,"LINESTRING (-87.893485 41.887381, -87.881584 41.896383)",
82,82,628,AM,5765.210000000012,0.8626938108930183,59.99834396217632,0.11646888888888912,,,"LINESTRING (-87.833945 41.845961, -87.822044 41.854966)",
83,83,629,AM,4294.910000000004,0.8626773338399707,59.999489924701884,0.08676585858585867,,,"LINESTRING (-87.889915 41.843260, -87.878011 41.852265)",
84,84,630,AM,6438.0800000000045,0.862707028884965,59.99742469572693,0.1300622222222223,,,"LINESTRING (-87.793456 41.889177, -87.781557 41.898183)",
85,85,631,AM,13283.460000000014,0.8633410579224723,59.95336318714504,0.2683527272727276,,,"LINESTRING (-87.773216 41.845961, -87.761313 41.854966)",
86,86,632,AM,5293.370000000007,0.8626869217067874,59.99882309284899,0.10693676767676782,,,"LINESTRING (-87.830375 41.801844, -87.818471 41.810848)",
87,87,633,AM,5977.540000000009,0.862697517255898,59.99808619438348,0.12075838383838403,,,"LINESTRING (-87.887534 41.800043, -87.875630 41.809047)",
88,88,634,AM,4579.160000000007,0.8626794767283648,59.9993408864854,0.09250828282828297,,,"LINESTRING (-87.830375 41.757727, -87.818471 41.766730)",
89,89,635,AM,2370.3900000000044,0.8626706804471258,59.99995267391315,0.04788666666666676,,,"LINESTRING (-87.887534 41.755926, -87.875630 41.764929)",
90,90,636,AM,2212.550000000004,0.8626705165204659,59.999964075243845,0.044697979797979875,,,"LINESTRING (-87.775596 41.813547, -87.763695 41.822553)",
91,91,637,AM,7079.220000000009,0.8627241323392516,59.99623525037339,0.14301454545454564,,,"LINESTRING (-87.773216 41.757727, -87.761313 41.766730)",
92,92,638,AM,1746.499999999999,0.8626702005346936,59.99998605251276,0.03528282828282826,,,"LINESTRING (-87.969695 41.663187, -87.957795 41.672191)",
93,93,639,AM,4363.860000000001,0.8626778162491716,59.99945637300338,0.08815878787878789,,,"LINESTRING (-87.827995 41.714506, -87.816090 41.723512)",
94,94,640,AM,471.0199999999996,0.8626700010608954,59.99999992621313,0.009515555555555548,,,"LINESTRING (-87.885146 41.712706, -87.873248 41.721712)",
95,95,641,AM,2752.8100000000045,0.8626712377134426,59.999913915286264,0.055612323232323325,,,"LINESTRING (-87.826804 41.669489, -87.814899 41.678494)",
96,96,642,AM,587.4099999999988,0.862670002566141,59.99999982152102,0.011866868686868664,,,"LINESTRING (-87.882766 41.669489, -87.870867 41.678494)",
97,97,643,AM,6304.830000000003,0.8627040571798398,59.997631365271346,0.12737030303030308,,,"LINESTRING (-87.714866 41.722612, -87.702964 41.731616)",
98,98,644,AM,8436.920000000013,0.8627792071021404,59.992405442696715,0.17044282828282853,,,"LINESTRING (-87.770835 41.715410, -87.758931 41.724413)",
99,99,645,AM,4527.160000000007,0.8626790535422687,59.99937031908462,0.09145777777777792,,,"LINESTRING (-87.710105 41.663187, -87.698201 41.672191)",
100,100,646,AM,3592.630000000002,0.8626735905842967,59.99975027048451,0.07257838383838387,,,"LINESTRING (-87.769645 41.671289, -87.757741 41.680295)",
101,101,647,AM,3144.7100000000028,0.86267210783963,59.999853396931876,0.063529494949495,,,"LINESTRING (-87.661285 41.660486, -87.649378 41.669490)",
102,102,648,AM,3681.7200000000003,0.8626739602097218,59.99972456270356,0.07437818181818183,,,"LINESTRING (-87.825614 41.625372, -87.813708 41.634376)",
103,103,649,AM,1743.129999999999,0.862670198991382,59.99998615985236,0.035214747474747454,,,"LINESTRING (-87.880386 41.624472, -87.868485 41.633476)",
104,104,650,AM,3100.180000000004,0.8626719909612136,59.999861525963446,0.06262989898989907,,,"LINESTRING (-87.822036 41.582155, -87.810136 41.591158)",
105,105,651,AM,983.63,0.8626700201763323,59.99999859670568,0.019871313131313132,,,"LINESTRING (-87.881576 41.581255, -87.869676 41.590258)",
106,106,652,AM,3859.9100000000017,0.8626747843602424,59.99966724237251,0.07797797979797984,,,"LINESTRING (-87.707725 41.628073, -87.695819 41.637077)",
107,107,653,AM,3630.970000000001,0.8626737463280275,59.99973943836519,0.07335292929292932,,,"LINESTRING (-87.767265 41.628073, -87.755359 41.637077)",
108,108,654,AM,3769.1000000000026,0.8626743497650469,59.99969746880398,0.0761434343434344,,,"LINESTRING (-87.706535 41.583956, -87.694628 41.592959)",
109,109,655,AM,3028.100000000004,0.8626718121577952,59.999873961956126,0.061173737373737457,,,"LINESTRING (-87.764877 41.582155, -87.752977 41.591158)",
110,110,656,AM,5660.600000000005,0.8626921291649917,59.998460922669146,0.11435555555555565,,,"LINESTRING (-87.589835 41.628073, -87.577930 41.637077)",
111,111,657,AM,5463.480000000004,0.8626892040394359,59.998664359817234,0.11037333333333342,,,"LINESTRING (-87.648185 41.629873, -87.636279 41.638878)",
112,112,658,AM,3659.230000000001,0.8626738643280731,59.9997312313564,0.0739238383838384,,,"LINESTRING (-87.588645 41.583055, -87.576739 41.592059)",
113,113,659,AM,3784.7300000000037,0.8626744223668857,59.999692419287896,0.076459191919192,,,"LINESTRING (-87.646995 41.583055, -87.635088 41.592059)",
114,114,660,AM,2147.449999999998,0.8626704583607293,59.999968120336696,0.043382828282828245,,,"LINESTRING (-87.544585 41.628073, -87.532679 41.637077)",
115,115,661,AM,4043.610000000006,0.8626757622514559,59.99959922939477,0.08168909090909103,,,"LINESTRING (-87.543395 41.583956, -87.531489 41.592959)",
116,116,662,AM,2374.710000000004,0.8626706854211212,59.999952327964806,0.04797393939393948,,,"LINESTRING (-87.705344 41.538939, -87.693437 41.547941)",
117,117,663,AM,824.0799999999992,0.8626700099401435,59.99999930864803,0.016648080808080792,,,"LINESTRING (-87.761306 41.538939, -87.749405 41.547941)",
118,118,664,AM,4286.070000000002,0.8626772736466145,59.99949411116973,0.08658727272727278,,,"LINESTRING (-87.702956 41.494818, -87.691056 41.503823)",
119,119,665,AM,1278.87,0.862670057652847,59.999995990157785,0.025835757575757574,,,"LINESTRING (-87.760116 41.494818, -87.748214 41.503823)",
120,120,666,AM,1507.3699999999988,0.8626701112742381,59.99999226070986,0.030451919191919165,,,"LINESTRING (-87.588645 41.538939, -87.576739 41.547941)",
121,121,667,AM,3785.8200000000065,0.8626744274636432,59.99969206480437,0.07648121212121226,,,"LINESTRING (-87.646995 41.538939, -87.635088 41.547941)",
122,122,668,AM,1943.729999999998,0.8626703076514098,59.999978602387934,0.039267272727272685,,,"LINESTRING (-87.587455 41.495718, -87.575548 41.504723)",
123,123,669,AM,4281.9300000000085,0.8626772455842683,59.9994960629154,0.08650363636363653,,,"LINESTRING (-87.645805 41.495718, -87.633897 41.504723)",
124,124,670,AM,1800.8499999999997,0.8626702266863239,59.999984233628325,0.036380808080808076,,,"LINESTRING (-87.542205 41.520929, -87.530298 41.529933)",
125,125,671,AM,2224.1500000000033,0.8626705274380441,59.999963315910726,0.044932323232323296,,,"LINESTRING (-88.174514 41.969313, -88.162613 41.978316)",
126,126,672,AM,507.2899999999991,0.8626700014273825,59.9999999007234,0.01024828282828281,,,"LINESTRING (-88.230483 41.966612, -88.218580 41.975615)",
127,127,673,AM,2137.8200000000024,0.862670450193999,59.99996868834451,0.043188282828282874,,,"LINESTRING (-88.172134 41.925196, -88.160231 41.934198)",
128,128,674,AM,864.1499999999997,0.8626700120190931,59.99999916405396,0.01745757575757575,,,"LINESTRING (-88.231673 41.922495, -88.219771 41.931497)",
129,129,675,AM,3848.750000000001,0.862674729268445,59.999671074047875,0.07775252525252527,,,"LINESTRING (-88.062576 41.970213, -88.050677 41.979216)",
130,130,676,AM,2993.4100000000053,0.8626717305333744,59.999879639034425,0.0604729292929294,,,"LINESTRING (-88.116164 41.968412, -88.104263 41.977416)",
131,131,677,AM,5005.799999999993,0.8626835334690653,59.99905874157508,0.10112727272727258,,,"LINESTRING (-88.060195 41.928797, -88.048296 41.937800)",
132,132,678,AM,3968.5,0.8626753458983586,59.999628187007964,0.08017171717171717,,,"LINESTRING (-88.116164 41.926092, -88.104263 41.935098)",
133,133,679,AM,5192.119999999996,0.8626856636887188,59.99891058659871,0.10489131313131306,,,"LINESTRING (-87.962554 41.972914, -87.950650 41.981918)",
134,134,680,AM,3356.6500000000046,0.8626727361468128,59.99980969746476,0.06781111111111121,,,"LINESTRING (-88.005424 41.972914, -87.993519 41.981918)",
135,135,681,AM,5479.75,0.8626894338183948,59.998648379059745,0.1107020202020202,,,"LINESTRING (-87.950645 41.928797, -87.938742 41.937800)",
136,136,682,AM,6391.22000000001,0.862705962529194,59.997498856104684,0.12911555555555576,,,"LINESTRING (-88.007804 41.927896, -87.995901 41.936899)",
137,137,683,AM,2348.4100000000035,0.8626706555575792,59.99995440501599,0.04744262626262633,,,"LINESTRING (-88.174514 41.879274, -88.162613 41.888279)",
138,138,684,AM,1466.5899999999983,0.8626700997125991,59.9999930648391,0.029628080808080774,,,"LINESTRING (-88.231673 41.879274, -88.219771 41.888279)",
139,139,685,AM,1631.5399999999988,0.8626701527235681,59.999989377847314,0.03296040404040402,,,"LINESTRING (-88.175704 41.837858, -88.163803 41.846863)",
140,140,686,AM,1097.2299999999984,0.8626700312396279,59.999997827236825,0.022166262626262593,,,"LINESTRING (-88.230483 41.836058, -88.218580 41.845062)",
141,141,687,AM,5293.439999999993,0.8626869226019018,59.99882303059487,0.10693818181818168,,,"LINESTRING (-88.061385 41.883776, -88.049487 41.892781)",
142,142,688,AM,5106.1300000000065,0.8626846515182028,59.99898098211134,0.10315414141414155,,,"LINESTRING (-88.116164 41.881975, -88.104263 41.890980)",
143,143,689,AM,4074.2499999999977,0.8626759388978524,59.999586943538034,0.08230808080808076,,,"LINESTRING (-88.061385 41.840559, -88.049487 41.849564)",
144,144,690,AM,3079.5600000000013,0.8626719385180033,59.99986517345123,0.06221333333333336,,,"LINESTRING (-88.116164 41.837858, -88.104263 41.846863)",
145,145,691,AM,7191.340000000005,0.8627276440449082,59.99599103759064,0.14527959595959605,,,"LINESTRING (-87.950645 41.886476, -87.938742 41.895482)",
146,146,692,AM,6930.250000000006,0.8627197176697,59.99654226034145,0.14000505050505063,,,"LINESTRING (-88.004226 41.883776, -87.992328 41.892781)",
147,147,693,AM,6262.200000000012,0.8627031453717341,59.997694777960746,0.12650909090909115,,,"LINESTRING (-87.947074 41.841459, -87.935170 41.850464)",
148,148,694,AM,6643.950000000005,0.8627119972235974,59.99707917193229,0.13422121212121224,,,"LINESTRING (-88.005424 41.840559, -87.993519 41.849564)",
149,149,695,AM,4165.680000000001,0.8626764902104509,59.9995485994675,0.08415515151515154,,,"LINESTRING (-88.174514 41.792841, -88.162613 41.801844)",
150,150,696,AM,1467.5,0.862670099960311,59.999993047610374,0.029646464646464647,,,"LINESTRING (-88.232864 41.792841, -88.220962 41.801844)",
151,151,697,AM,1718.3299999999995,0.8626701879063465,59.99998693083296,0.03471373737373736,,,"LINESTRING (-88.173324 41.749620, -88.161422 41.758627)",
152,152,698,AM,2461.400000000002,0.8626707911228779,59.99994497626075,0.04972525252525256,,,"LINESTRING (-88.231673 41.747824, -88.219771 41.756826)",
153,153,699,AM,4432.800000000006,0.8626783219999206,59.999421197933806,0.08955151515151527,,,"LINESTRING (-88.060195 41.794641, -88.048296 41.803645)",
154,154,700,AM,5126.119999999999,0.8626848823061065,59.99896493101397,0.10355797979797977,,,"LINESTRING (-88.116164 41.794641, -88.104263 41.803645)",
155,155,701,AM,4469.100000000006,0.8626785979605606,59.9994020048314,0.0902848484848486,,,"LINESTRING (-88.059005 41.752325, -88.047105 41.761328)",
156,156,702,AM,4347.7000000000035,0.8626777011119328,59.99946438082801,0.0878323232323233,,,"LINESTRING (-88.114974 41.749620, -88.103073 41.758627)",
157,157,703,AM,5850.400000000006,0.8626952497684816,59.99824389190818,0.11818989898989911,,,"LINESTRING (-87.947074 41.796442, -87.935170 41.805446)",
158,158,704,AM,6246.550000000004,0.8627028152744713,59.997717734968035,0.12619292929292936,,,"LINESTRING (-88.003036 41.796442, -87.991137 41.805446)",
159,159,705,AM,4582.570000000008,0.862679504988359,59.999338921003414,0.09257717171717188,,,"LINESTRING (-87.944694 41.755926, -87.932788 41.764929)",
160,160,706,AM,5079.870000000005,0.8626843524337852,59.999001783184454,0.10262363636363647,,,"LINESTRING (-88.001846 41.754126, -87.989947 41.763128)",
161,161,707,AM,1761.8000000000004,0.8626702076546121,59.99998555731192,0.0355919191919192,,,"LINESTRING (-87.974464 41.710909, -87.962558 41.719911)",
162,162,708,AM,642.6999999999995,0.8626700036774635,59.99999974422687,0.012983838383838374,,,"LINESTRING (-88.521033 42.113371, -88.509135 42.122375)",
163,163,709,AM,417.92999999999967,0.862670000657551,59.99999995426634,0.008443030303030296,,,"LINESTRING (-88.406715 42.113371, -88.394819 42.122375)",
164,164,710,AM,2482.8600000000015,0.8626708190757839,59.99994303209759,0.05015878787878791,,,"LINESTRING (-88.263824 42.134081, -88.251923 42.143083)",
165,165,711,AM,461.7800000000001,0.8626700009800667,59.999999931834886,0.00932888888888889,,,"LINESTRING (-88.320983 42.135878, -88.309081 42.144884)",
166,166,712,AM,2412.9800000000005,0.8626707306847575,59.999949179815786,0.04874707070707072,,,"LINESTRING (-88.262634 42.091761, -88.250732 42.100766)",
167,167,713,AM,1155.6200000000008,0.86267003843929,59.999997326489506,0.023345858585858602,,,"LINESTRING (-88.322173 42.090860, -88.310272 42.099866)",
168,168,714,AM,264.04,0.8626700001047597,59.99999999271381,0.0053341414141414144,,,"LINESTRING (-88.540084 42.028734, -88.528188 42.037740)",
169,169,715,AM,559.09,0.8626700021059209,59.99999985353003,0.011294747474747475,,,"LINESTRING (-88.429343 42.028734, -88.417444 42.037740)",
170,170,716,AM,5259.079999999988,0.8626864874794685,59.998853292844544,0.10624404040404016,,,"LINESTRING (-88.288825 42.048544, -88.276929 42.057548)",
171,171,717,AM,1094.6899999999994,0.8626700309513619,59.99999784728617,0.022114949494949483,,,"LINESTRING (-88.344794 42.046743, -88.332897 42.055748)",
172,172,718,AM,3031.3300000000027,0.8626718199021123,59.999873423329454,0.06123898989898995,,,"LINESTRING (-88.290015 42.009829, -88.278120 42.018833)",
173,173,719,AM,605.11,0.8626700028896982,59.99999979901713,0.012224444444444444,,,"LINESTRING (-88.344794 42.009829, -88.332897 42.018833)",
174,174,720,AM,331.3399999999999,0.862670000259783,59.9999999819317,0.006693737373737372,,,"LINESTRING (-88.538894 41.943201, -88.526997 41.952205)",
175,175,721,AM,1238.689999999998,0.8626700507417785,59.99999647083297,0.025024040404040365,,,"LINESTRING (-88.429343 41.945002, -88.417444 41.954006)",
176,176,722,AM,808.6200000000005,0.862670009214952,59.999999359086196,0.016335757575757583,,,"LINESTRING (-88.286445 41.964811, -88.274548 41.973814)",
177,177,723,AM,420.7299999999999,0.8626700006753503,59.99999995302837,0.008499595959595957,,,"LINESTRING (-88.344794 41.965712, -88.332897 41.974715)",
178,178,724,AM,2566.030000000004,0.862670934462928,59.999935006763955,0.051838989898989975,,,"LINESTRING (-88.288825 41.922495, -88.276929 41.931497)",
179,179,725,AM,1755.8699999999994,0.8626702048729372,59.99998575078151,0.0354721212121212,,,"LINESTRING (-88.343604 41.919790, -88.331706 41.928796)",
180,180,726,AM,298.3900000000001,0.8626700001708647,59.9999999881161,0.0060280808080808105,,,"LINESTRING (-88.540084 41.855867, -88.528188 41.864870)",
181,181,727,AM,646.969999999999,0.8626700037761718,59.99999973736156,0.01307010101010099,,,"LINESTRING (-88.428153 41.858568, -88.416253 41.867571)",
