agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
33,1,10,1,1,10,p,AM,2.60,0.0,57293.9336,19.0000,1;3;12;11;10;,2;7;36;32;,214832:02;216127:17;222210:19;280105:35;310325:58;,128912.05;129687.29;133330.33;168065.59;186205.97;,775.24;3643.04;34735.27;18140.38;
34,1,10,3,1,10,p,AM,0.43,0.0,146915.6250,22.0000,1;2;6;8;16;10;,1;4;16;22;48;,310325:58;310339:16;330152:11;465338:52;549047:05;555201:33;,186205.97;186219.28;198112.19;279218.88;329447.09;333121.56;,13.31;11892.91;81106.69;50228.22;3674.47;
35,1,10,4,1,10,p,AM,0.43,0.0,172725.8594,28.0000,1;2;6;8;16;17;10;,1;4;16;22;49;51;,555201:33;555214:52;575027:46;710214:30;793922:43;842428:48;843047:24;,333121.56;333134.88;345027.78;426134.50;476362.72;505468.81;505847.41;,13.31;11892.91;81106.72;50228.22;29106.09;378.59;
36,1,10,2,1,10,p,AM,0.43,0.0,152706.2813,35.0000,1;3;12;13;24;21;20;18;16;10;,2;7;37;39;75;64;60;55;48;,843047:24;844342:39;850425:41;852008:00;1065457:48;1089129:18;1089358:56;1089440:15;1091439:07;1097553:33;,505847.41;506622.66;510265.69;511208.00;639297.81;653489.31;653638.94;653680.25;654879.13;658553.56;,775.25;3643.03;942.31;128089.81;14191.50;149.63;41.31;1198.88;3674.44;
37,1,11,0,1,11,p,AM,2.67,0.0,49481.5508,14.0000,1;3;4;11;,2;6;10;,0730:00;2025:14;4447:13;83211:33;,450.00;1225.24;2687.22;49931.55;,775.24;1461.98;47244.33;
38,1,11,1,1,11,p,AM,1.50,0.0,39153.5625,14.0000,1;3;12;11;,2;7;36;,83211:33;84506:48;90549:50;148445:07;,49931.55;50706.80;54349.84;89085.12;,775.25;3643.04;34735.27;
39,1,11,3,1,11,p,AM,0.67,0.0,76501.0547,23.0000,1;3;4;5;9;10;11;,2;6;9;13;25;27;,148445:07;149740:21;152202:20;154114:37;216939:02;249845:15;275946:10;,89085.12;89860.36;91322.34;92474.62;130179.05;149925.25;165586.17;,775.24;1461.98;1152.28;37704.43;19746.20;15660.92;
40,1,11,2,1,11,p,AM,0.17,0.0,162576.5469,27.0000,1;2;6;8;16;10;11;,1;4;16;22;48;27;,275946:10;275959:29;295812:23;430959:05;514707:18;520821:46;546922:41;,165586.17;165599.48;177492.39;258599.09;308827.31;312501.78;328162.69;,13.31;11892.91;81106.70;50228.22;3674.47;15660.91;
41,1,12,0,1,12,p,AM,2.00,0.0,4418.2891,8.0000,1;3;12;,2;7;,0730:00;2025:14;8108:17;,450.00;1225.24;4868.29;,775.24;3643.04;
42,1,13,0,1,13,p,AM,5.00,0.0,5360.6104,11.0000,1;3;12;13;,2;7;37;,0730:00;2025:14;8108:17;9650:36;,450.00;1225.24;4868.29;5810.61;,775.24;3643.04;942.32;
43,1,14,0,1,14,p,AM,1.00,0.0,142515.0938,18.0000,1;3;4;11;14;,2;6;10;34;,0730:00;2025:14;4447:13;83211:33;238245:05;,450.00;1225.24;2687.22;49931.55;142965.09;,775.24;1461.98;47244.33;93033.54;
44,1,14,6,1,14,p,AM,0.30,0.0,132187.1094,18.0000,1;3;12;11;14;,2;7;36;34;,238245:05;239540:20;245623:23;303518:39;458552:11;,142965.09;143740.34;147383.39;182118.66;275152.19;,775.25;3643.05;34735.27;93033.53;
45,1,14,9,1,14,p,AM,0.10,0.0,169534.5938,27.0000,1;3;4;5;9;10;11;14;,2;6;9;13;25;27;34;,458552:11;459847:26;462309:24;464221:41;527046:07;559952:18;586053:13;741126:45;,275152.19;275927.44;277389.41;278541.69;316246.13;335992.31;351653.22;444686.75;,775.25;1461.97;1152.28;37704.44;19746.19;15660.91;93033.53;
46,1,14,8,1,14,p,AM,0.10,0.0,174542.0469,30.0000,1;3;4;11;10;15;14;,2;6;10;32;28;44;,741126:45;742422:00;744843:58;823608:18;853828:41;1008704:18;1032028:48;,444686.75;445462.00;446923.97;494168.31;512308.69;605224.31;619228.81;,775.25;1461.97;47244.34;18140.38;92915.63;14004.50;
47,1,14,2,1,14,p,AM,0.30,0.0,167760.2656,29.0000,1;3;4;5;9;10;15;14;,2;6;9;13;25;28;44;,1032028:48;1033324:03;1035746:03;1037658:22;1100522:48;1133429:00;1288304:37;1311629:07;,619228.81;620004.06;621466.06;622618.38;660322.81;680069.00;772984.63;786989.13;,775.25;1462.00;1152.31;37704.44;19746.19;92915.63;14004.50;
48,1,14,7,1,14,p,AM,0.10,0.0,164214.0625,30.0000,1;3;12;11;10;15;14;,2;7;36;32;28;44;,1311629:07;1312924:22;1319007:26;1376902:41;1407123:03;1561958:41;1585323:11;,786989.13;787764.38;791407.44;826142.69;844283.06;937198.69;951203.19;,775.25;3643.06;34735.25;18140.38;92915.63;14004.50;
49,1,14,5,1,14,p,AM,0.70,0.0,145273.2813,21.0000,1;3;12;13;24;23;14;,2;7;37;39;76;71;,1585323:11;1586618:26;1592701:30;1594243:48;1807733:37;1827335:37;1827436:30;,951203.19;951978.44;955621.50;956563.81;1084653.63;1096415.63;1096476.50;,775.25;3643.06;942.31;128089.81;11762.00;60.88;
50,1,14,3,1,14,p,AM,0.10,0.0,213132.9375,35.0000,1;3;4;5;9;10;15;22;23;14;,2;6;9;13;25;28;46;70;71;,1827436:30;1828731:45;1831153:45;1833106:00;1895930:22;1928836:37;2083712:15;2145933:07;2182548:30;2182649:22;,1096476.50;1097251.75;1098713.75;1099866.00;1137570.38;1157316.63;1250232.25;1287573.13;1309548.50;1309609.38;,775.25;1462.00;1152.25;37704.38;19746.25;92915.63;37340.88;21975.38;60.88;
51,1,14,4,1,14,p,AM,0.10,0.0,176606.3594,28.0000,1;3;12;13;24;21;22;23;14;,2;7;37;39;75;65;70;71;,2182649:22;2183944:37;2190027:37;2191610:00;2405059:52;2428731:22;2440259:30;2476914:52;2477015:45;,1309609.38;1310384.63;1314027.63;1314970.00;1443059.88;1457251.38;1464179.50;1486154.88;1486215.75;,775.25;3643.00;942.38;128089.88;14191.50;6928.13;21975.38;60.88;
52,1,14,1,1,14,p,AM,0.20,0.0,212652.5781,48.0000,1;3;12;11;10;17;16;18;20;19;15;14;,2;7;36;32;30;52;50;56;61;57;44;,2477015:45;2478311:00;2484354:00;2542249:15;2572509:37;2749018:52;2765049:00;2768716:22;2784123:22;2807244:22;2808103:52;2831428:22;,1486215.75;1486991.00;1490634.00;1525369.25;1543509.63;1649418.88;1659049.00;1661236.38;1670483.38;1684364.38;1684863.88;1698868.38;,775.25;3643.00;34735.25;18140.38;105909.25;9630.13;2187.38;9247.00;13881.00;499.50;14004.50;
53,1,15,8,1,15,p,AM,0.50,0.0,160537.5625,25.0000,1;3;4;11;10;15;,2;6;10;32;28;,0730:00;2025:14;4447:13;83211:33;113431:55;268307:33;,450.00;1225.24;2687.22;49931.55;68071.92;160987.56;,775.24;1461.98;47244.33;18140.37;92915.64;
54,1,15,2,1,15,p,AM,1.50,0.0,153755.7813,24.0000,1;3;4;5;9;10;15;,2;6;9;13;25;28;,268307:33;269602:48;272024:47;273937:04;336801:30;369707:42;524543:20;,160987.56;161762.81;163224.80;164377.08;202081.50;221827.70;314743.34;,775.25;1461.98;1152.28;37704.42;19746.20;92915.64;
55,1,15,0,1,15,p,AM,0.50,0.0,169476.2031,23.0000,1;3;4;11;14;15;,2;6;10;34;41;,524543:20;525838:35;528300:33;607024:52;762058:26;807019:31;,314743.34;315518.59;316980.56;364224.88;457258.44;484219.53;,775.25;1461.97;47244.31;93033.56;26961.09;
56,1,15,7,1,15,p,AM,0.50,0.0,150209.5781,25.0000,1;3;12;11;10;15;,2;7;36;32;28;,807019:31;808314:46;814357:48;872253:05;902513:26;1057349:03;,484219.53;484994.78;488637.81;523373.09;541513.44;634429.06;,775.25;3643.03;34735.28;18140.34;92915.63;
57,1,15,9,1,15,p,AM,0.17,0.0,196495.7031,32.0000,1;3;4;5;9;10;11;14;15;,2;6;9;13;25;27;34;41;,1057349:03;1058644:18;1061106:18;1063018:37;1125843:03;1158749:15;1184850:11;1339923:45;1384844:52;,634429.06;635204.31;636666.31;637818.63;675523.06;695269.25;710930.19;803963.75;830924.88;,775.25;1462.00;1152.31;37704.44;19746.19;15660.94;93033.56;26961.13;
58,1,15,5,1,15,p,AM,0.17,0.0,183574.2500,25.0000,1;2;6;8;16;17;19;15;,1;4;16;22;49;53;57;,1384844:52;1384858:11;1404711:07;1539857:48;1623606:03;1672112:07;1689959:41;1690819:11;,830924.88;830938.19;842831.13;923937.81;974166.06;1003272.13;1013999.69;1014499.19;,13.31;11892.94;81106.69;50228.25;29106.06;10727.56;499.50;
59,1,15,4,1,15,p,AM,0.17,0.0,172234.3906,26.0000,1;3;12;13;24;23;14;15;,2;7;37;39;76;71;41;,1690819:11;1692114:26;1698157:30;1699739:48;1913229:37;1932831:37;1932932:30;1977853:37;,1014499.19;1015274.44;1018917.50;1019859.81;1147949.63;1159711.63;1159772.50;1186733.63;,775.25;3643.06;942.31;128089.81;11762.00;60.88;26961.13;
60,1,15,6,1,15,p,AM,0.33,0.0,212595.3906,42.0000,1;3;4;5;9;8;7;18;20;22;15;,2;6;9;13;24;20;18;56;63;67;,1977853:37;1979148:52;1981610:52;1983523:07;2046347:30;2169322:37;2252859:15;2256059:00;2271506:00;2332027:52;2332209:00;,1186733.63;1187508.88;1188970.88;1190123.13;1227827.50;1301602.63;1351739.25;1353659.00;1362906.00;1399227.88;1399329.00;,775.25;1462.00;1152.25;37704.38;73775.13;50136.63;1919.75;9247.00;36321.88;101.13;
61,1,15,3,1,15,p,AM,0.33,0.0,154671.1250,23.0000,1;3;12;13;24;21;22;15;,2;7;37;39;75;65;67;,2332209:00;2333504:15;2339547:15;2341129:37;2554619:30;2578251:00;2589819:07;2590000:15;,1399329.00;1400104.25;1403747.25;1404689.63;1532779.50;1546971.00;1553899.13;1554000.25;,775.25;3643.00;942.38;128089.88;14191.50;6928.13;101.13;
62,1,15,10,1,15,p,AM,0.50,0.0,155054.2344,24.0000,1;3;12;13;24;23;22;15;,2;7;37;39;76;72;67;,2590000:15;2591255:30;2597338:30;2598920:52;2812410:45;2832012:45;2848233:30;2848414:37;,1554000.25;1554775.50;1558418.50;1559360.88;1687450.75;1699212.75;1708953.50;1709054.63;,775.25;3643.00;942.38;128089.88;11762.00;9740.75;101.13;
63,1,15,1,1,15,p,AM,0.33,0.0,198648.0938,43.0000,1;3;12;11;10;17;16;18;20;19;15;,2;7;36;32;30;52;50;56;61;57;,2848414:37;2849709:52;2855752:52;2913648:07;2943908:30;3120417:45;3136447:52;3140115:15;3155522:15;3178643:15;3179502:45;,1709054.63;1709829.88;1713472.88;1748208.13;1766348.50;1872257.75;1881887.88;1884075.25;1893322.25;1907203.25;1907702.75;,775.25;3643.00;34735.25;18140.38;105909.25;9630.13;2187.38;9247.00;13881.00;499.50;
64,1,16,0,1,16,p,AM,1.17,0.0,143241.1563,18.0000,1;2;6;8;16;,1;4;16;22;,0730:00;0743:18;20556:13;155742:55;239451:09;,450.00;463.32;12356.23;93462.93;143691.16;,13.32;11892.91;81106.70;50228.23;
65,1,16,11,1,16,p,AM,0.33,0.0,143602.9063,21.0000,1;3;4;5;6;8;16;,2;6;9;12;16;22;,239451:09;240746:24;243208:23;245120:40;259919:08;395105:50;478814:03;,143691.16;144466.41;145928.39;147080.67;155959.14;237065.84;287294.06;,775.25;1461.98;1152.28;8878.47;81106.70;50228.22;
66,1,16,5,1,16,p,AM,0.17,0.0,153996.4219,22.0000,1;3;4;5;9;10;16;,2;6;9;13;25;29;,478814:03;480109:18;482531:16;484443:33;547308:00;580214:11;735450:28;,287294.06;288069.31;289531.28;290683.56;328388.00;348134.19;441290.47;,775.25;1461.97;1152.28;37704.44;19746.19;93156.28;
67,1,16,6,1,16,p,AM,0.33,0.0,150450.2188,23.0000,1;3;12;11;10;16;,2;7;36;32;29;,735450:28;736745:43;742828:45;800724:01;830944:24;986220:41;,441290.47;442065.72;445708.75;480444.03;498584.41;591740.69;,775.25;3643.03;34735.28;18140.38;93156.28;
68,1,16,9,1,16,p,AM,0.83,0.0,146268.2188,21.0000,1;2;6;8;7;18;16;,1;4;16;20;18;55;,986220:41;986234:00;1006046:56;1141233:37;1224810:15;1228010:00;1230008:52;,591740.69;591754.00;603646.94;684753.63;734890.25;736810.00;738008.88;,13.31;11892.94;81106.69;50136.63;1919.75;1198.88;
69,1,16,4,1,16,p,AM,0.83,0.0,168124.3594,33.0000,1;3;4;5;9;8;7;18;16;,2;6;9;13;24;20;18;55;,1230008:52;1231304:07;1233726:07;1235638:26;1298502:52;1421438:00;1505014:37;1508214:22;1510213:15;,738008.88;738784.13;740246.13;741398.44;779102.88;852878.00;903014.63;904934.38;906133.25;,775.25;1462.00;1152.31;37704.44;73775.13;50136.63;1919.75;1198.88;
70,1,16,1,1,16,p,AM,0.33,0.0,172833.3125,29.0000,1;3;12;11;10;17;16;,2;7;36;32;30;52;,1510213:15;1511508:30;1517551:33;1575446:48;1605707:11;1782216:30;1798246:37;,906133.25;906908.50;910551.56;945286.81;963427.19;1069336.50;1078966.63;,775.25;3643.06;34735.25;18140.38;105909.31;9630.13;
71,1,16,2,1,16,p,AM,0.33,0.0,176664.8125,38.0000,1;3;4;5;9;10;15;19;20;18;16;,2;6;9;13;25;28;45;59;60;55;,1798246:37;1799541:52;1802003:52;1803916:07;1866740:30;1899646:45;2054522:22;2062708:22;2090631:15;2090712:37;2092711:30;,1078966.63;1079741.88;1081203.88;1082356.13;1120060.50;1139806.75;1232722.38;1237628.38;1254391.25;1254432.63;1255631.50;,775.25;1462.00;1152.25;37704.38;19746.25;92915.63;4906.00;16762.88;41.38;1198.88;
72,1,16,7,1,16,p,AM,0.17,0.0,200043.2344,40.0000,1;3;4;11;10;15;22;20;18;16;,2;6;10;32;28;46;68;60;55;,2092711:30;2094006:45;2096428:45;2175153:07;2205413:30;2360249:07;2422510:00;2424034:37;2424116:00;2426114:52;,1255631.50;1256406.75;1257868.75;1305113.13;1323253.50;1416169.13;1453510.00;1454434.63;1454476.00;1455674.88;,775.25;1462.00;47244.38;18140.38;92915.63;37340.88;924.63;41.38;1198.88;
73,1,16,8,1,16,p,AM,0.17,0.0,192385.2344,37.0000,1;3;4;11;14;15;19;20;18;16;,2;6;10;34;41;45;59;60;55;,2426114:52;2427410:07;2429832:07;2508556:30;2663630:00;2708551:07;2716737:07;2744700:00;2744741:22;2746740:15;,1455674.88;1456450.13;1457912.13;1505156.50;1598190.00;1625151.13;1630057.13;1646820.00;1646861.38;1648060.25;,775.25;1462.00;47244.38;93033.50;26961.13;4906.00;16762.88;41.38;1198.88;
74,1,16,3,1,16,p,AM,0.17,0.0,149031.8125,31.0000,1;3;12;13;24;21;20;18;16;,2;7;37;39;75;64;60;55;,2746740:15;2748035:30;2754118:30;2755700:52;2969150:45;2992822:15;2993051:52;2993133:15;2995132:07;,1648060.25;1648835.50;1652478.50;1653420.88;1781510.75;1795702.25;1795851.88;1795893.25;1797092.13;,775.25;3643.00;942.38;128089.88;14191.50;149.63;41.38;1198.88;
75,1,16,10,1,16,p,AM,0.17,0.0,157117.9844,33.0000,1;3;12;13;24;23;22;20;18;16;,2;7;37;39;76;72;68;60;55;,2995132:07;2996427:22;3002510:22;3004052:45;3217542:37;3237144:37;3253405:22;3254930:00;3255011:22;3257010:15;,1797092.13;1797867.38;1801510.38;1802452.75;1930542.63;1942304.63;1952045.38;1952970.00;1953011.38;1954210.25;,775.25;3643.00;942.38;128089.88;11762.00;9740.75;924.63;41.38;1198.88;
76,1,17,14,1,17,p,AM,0.27,0.0,173531.2188,27.0000,1;3;4;11;10;17;,2;6;10;32;30;,0730:00;2025:14;4447:13;83211:33;113431:55;289941:13;,450.00;1225.24;2687.22;49931.55;68071.92;173981.22;,775.24;1461.98;47244.33;18140.37;105909.30;
77,1,17,13,1,17,p,AM,0.53,0.0,166749.4219,26.0000,1;3;4;5;9;10;17;,2;6;9;13;25;30;,289941:13;291236:28;293658:27;295610:44;358435:09;391341:21;567850:39;,173981.22;174756.47;176218.45;177370.73;215075.16;234821.36;340730.66;,775.25;1461.98;1152.28;37704.42;19746.20;105909.30;
78,1,17,0,1,17,p,AM,0.53,0.0,172347.2500,20.0000,1;2;6;8;16;17;,1;4;16;22;49;,567850:39;567903:58;587716:52;722903:33;806611:46;855117:52;,340730.66;340743.97;352636.88;433743.56;483971.78;513077.88;,13.31;11892.91;81106.69;50228.22;29106.09;
79,1,17,1,1,17,p,AM,0.53,0.0,163203.2188,27.0000,1;3;12;11;10;17;,2;7;36;32;30;,855117:52;856413:07;862456:09;920351:26;950611:48;1127121:07;,513077.88;513853.13;517496.16;552231.44;570371.81;676281.13;,775.25;3643.03;34735.28;18140.38;105909.31;
