global_path_id,o_zone_id,d_zone_id,path_id,link_sequence,from_node_id,to_node_id,incidence
56,1,23,1,7,3,12,1
56,1,23,1,36,12,11,1
56,1,23,1,34,11,14,1
56,1,23,1,42,14,23,1
57,1,24,0,2,1,3,1
57,1,24,0,7,3,12,1
57,1,24,0,37,12,13,1
57,1,24,0,39,13,24,1
58,2,1,0,3,2,1,1
59,2,3,0,3,2,1,1
59,2,3,0,2,1,3,1
60,2,4,0,4,2,6,1
60,2,4,0,15,6,5,1
60,2,4,0,11,5,4,1
61,2,4,1,3,2,1,1
61,2,4,1,2,1,3,1
61,2,4,1,6,3,4,1
62,2,5,0,4,2,6,1
62,2,5,0,15,6,5,1
63,2,6,0,4,2,6,1
64,2,7,0,4,2,6,1
64,2,7,0,16,6,8,1
64,2,7,0,20,8,7,1
65,2,7,1,3,2,1,1
65,2,7,1,2,1,3,1
65,2,7,1,6,3,4,1
65,2,7,1,9,4,5,1
65,2,7,1,13,5,9,1
65,2,7,1,24,9,8,1
65,2,7,1,20,8,7,1
66,2,7,2,4,2,6,1
66,2,7,2,16,6,8,1
66,2,7,2,22,8,16,1
66,2,7,2,50,16,18,1
66,2,7,2,54,18,7,1
67,2,8,0,4,2,6,1
67,2,8,0,16,6,8,1
68,2,8,1,3,2,1,1
68,2,8,1,2,1,3,1
68,2,8,1,6,3,4,1
68,2,8,1,9,4,5,1
68,2,8,1,13,5,9,1
68,2,8,1,24,9,8,1
69,2,9,0,4,2,6,1
69,2,9,0,15,6,5,1
69,2,9,0,13,5,9,1
70,2,10,0,4,2,6,1
70,2,10,0,16,6,8,1
70,2,10,0,22,8,16,1
70,2,10,0,48,16,10,1
71,2,10,1,3,2,1,1
71,2,10,1,2,1,3,1
71,2,10,1,6,3,4,1
71,2,10,1,9,4,5,1
71,2,10,1,13,5,9,1
71,2,10,1,25,9,10,1
72,2,10,2,3,2,1,1
72,2,10,2,2,1,3,1
72,2,10,2,7,3,12,1
72,2,10,2,36,12,11,1
72,2,10,2,32,11,10,1
73,2,10,3,3,2,1,1
73,2,10,3,2,1,3,1
73,2,10,3,6,3,4,1
73,2,10,3,10,4,11,1
73,2,10,3,32,11,10,1
74,2,11,0,4,2,6,1
74,2,11,0,15,6,5,1
74,2,11,0,11,5,4,1
74,2,11,0,10,4,11,1
75,2,11,1,3,2,1,1
75,2,11,1,2,1,3,1
75,2,11,1,6,3,4,1
75,2,11,1,10,4,11,1
76,2,11,2,3,2,1,1
76,2,11,2,2,1,3,1
76,2,11,2,7,3,12,1
76,2,11,2,36,12,11,1
77,2,12,0,3,2,1,1
77,2,12,0,2,1,3,1
77,2,12,0,7,3,12,1
78,2,13,0,3,2,1,1
78,2,13,0,2,1,3,1
78,2,13,0,7,3,12,1
78,2,13,0,37,12,13,1
79,2,14,0,4,2,6,1
79,2,14,0,15,6,5,1
79,2,14,0,11,5,4,1
79,2,14,0,10,4,11,1
79,2,14,0,34,11,14,1
80,2,14,1,3,2,1,1
80,2,14,1,2,1,3,1
80,2,14,1,7,3,12,1
80,2,14,1,37,12,13,1
80,2,14,1,39,13,24,1
80,2,14,1,76,24,23,1
80,2,14,1,71,23,14,1
81,2,14,2,3,2,1,1
81,2,14,2,2,1,3,1
81,2,14,2,7,3,12,1
81,2,14,2,36,12,11,1
81,2,14,2,34,11,14,1
82,2,14,3,3,2,1,1
82,2,14,3,2,1,3,1
82,2,14,3,6,3,4,1
82,2,14,3,10,4,11,1
82,2,14,3,34,11,14,1
83,2,15,0,4,2,6,1
83,2,15,0,16,6,8,1
83,2,15,0,22,8,16,1
83,2,15,0,49,16,17,1
83,2,15,0,53,17,19,1
83,2,15,0,57,19,15,1
84,2,15,1,3,2,1,1
84,2,15,1,2,1,3,1
84,2,15,1,6,3,4,1
84,2,15,1,9,4,5,1
84,2,15,1,13,5,9,1
84,2,15,1,25,9,10,1
84,2,15,1,28,10,15,1
85,2,15,2,4,2,6,1
85,2,15,2,16,6,8,1
85,2,15,2,20,8,7,1
85,2,15,2,18,7,18,1
85,2,15,2,56,18,20,1
85,2,15,2,62,20,21,1
85,2,15,2,65,21,22,1
85,2,15,2,67,22,15,1
86,2,15,3,3,2,1,1
86,2,15,3,2,1,3,1
86,2,15,3,7,3,12,1
86,2,15,3,36,12,11,1
86,2,15,3,34,11,14,1
86,2,15,3,41,14,15,1
87,2,15,4,3,2,1,1
87,2,15,4,2,1,3,1
87,2,15,4,6,3,4,1
87,2,15,4,10,4,11,1
87,2,15,4,32,11,10,1
87,2,15,4,28,10,15,1
88,2,15,5,3,2,1,1
88,2,15,5,2,1,3,1
88,2,15,5,7,3,12,1
88,2,15,5,36,12,11,1
88,2,15,5,32,11,10,1
88,2,15,5,28,10,15,1
89,2,16,0,4,2,6,1
89,2,16,0,16,6,8,1
89,2,16,0,22,8,16,1
90,2,16,1,3,2,1,1
90,2,16,1,2,1,3,1
90,2,16,1,6,3,4,1
90,2,16,1,9,4,5,1
90,2,16,1,13,5,9,1
90,2,16,1,24,9,8,1
90,2,16,1,20,8,7,1
90,2,16,1,18,7,18,1
90,2,16,1,55,18,16,1
91,2,16,2,4,2,6,1
91,2,16,2,16,6,8,1
91,2,16,2,20,8,7,1
91,2,16,2,18,7,18,1
91,2,16,2,55,18,16,1
92,2,17,0,4,2,6,1
92,2,17,0,16,6,8,1
92,2,17,0,22,8,16,1
92,2,17,0,49,16,17,1
93,2,17,1,3,2,1,1
93,2,17,1,2,1,3,1
93,2,17,1,6,3,4,1
93,2,17,1,9,4,5,1
93,2,17,1,13,5,9,1
93,2,17,1,25,9,10,1
93,2,17,1,30,10,17,1
94,2,17,2,3,2,1,1
94,2,17,2,2,1,3,1
94,2,17,2,6,3,4,1
94,2,17,2,10,4,11,1
94,2,17,2,32,11,10,1
94,2,17,2,30,10,17,1
95,2,17,3,4,2,6,1
95,2,17,3,16,6,8,1
95,2,17,3,20,8,7,1
95,2,17,3,18,7,18,1
95,2,17,3,55,18,16,1
95,2,17,3,49,16,17,1
96,2,19,0,4,2,6,1
96,2,19,0,16,6,8,1
96,2,19,0,22,8,16,1
96,2,19,0,49,16,17,1
96,2,19,0,53,17,19,1
97,2,19,1,3,2,1,1
97,2,19,1,2,1,3,1
97,2,19,1,6,3,4,1
97,2,19,1,9,4,5,1
97,2,19,1,13,5,9,1
97,2,19,1,25,9,10,1
97,2,19,1,28,10,15,1
97,2,19,1,45,15,19,1
98,2,19,2,4,2,6,1
98,2,19,2,16,6,8,1
98,2,19,2,20,8,7,1
98,2,19,2,18,7,18,1
98,2,19,2,56,18,20,1
98,2,19,2,62,20,21,1
98,2,19,2,65,21,22,1
98,2,19,2,67,22,15,1
98,2,19,2,45,15,19,1
99,2,19,3,4,2,6,1
99,2,19,3,16,6,8,1
99,2,19,3,20,8,7,1
99,2,19,3,18,7,18,1
99,2,19,3,56,18,20,1
99,2,19,3,61,20,19,1
100,2,19,4,4,2,6,1
100,2,19,4,16,6,8,1
100,2,19,4,22,8,16,1
100,2,19,4,50,16,18,1
100,2,19,4,56,18,20,1
100,2,19,4,61,20,19,1
101,2,20,0,4,2,6,1
101,2,20,0,16,6,8,1
101,2,20,0,20,8,7,1
101,2,20,0,18,7,18,1
101,2,20,0,56,18,20,1
102,2,20,1,3,2,1,1
102,2,20,1,2,1,3,1
102,2,20,1,6,3,4,1
102,2,20,1,9,4,5,1
102,2,20,1,13,5,9,1
102,2,20,1,25,9,10,1
102,2,20,1,28,10,15,1
102,2,20,1,45,15,19,1
102,2,20,1,59,19,20,1
103,2,20,2,4,2,6,1
103,2,20,2,16,6,8,1
103,2,20,2,22,8,16,1
103,2,20,2,50,16,18,1
103,2,20,2,56,18,20,1
104,2,22,0,4,2,6,1
104,2,22,0,16,6,8,1
104,2,22,0,20,8,7,1
104,2,22,0,18,7,18,1
104,2,22,0,56,18,20,1
104,2,22,0,63,20,22,1
105,2,22,1,3,2,1,1
105,2,22,1,2,1,3,1
105,2,22,1,7,3,12,1
105,2,22,1,37,12,13,1
105,2,22,1,39,13,24,1
105,2,22,1,76,24,23,1
105,2,22,1,72,23,22,1
106,2,22,2,4,2,6,1
106,2,22,2,16,6,8,1
106,2,22,2,20,8,7,1
106,2,22,2,18,7,18,1
106,2,22,2,56,18,20,1
106,2,22,2,62,20,21,1
106,2,22,2,65,21,22,1
107,2,22,3,4,2,6,1
107,2,22,3,16,6,8,1
107,2,22,3,22,8,16,1
107,2,22,3,49,16,17,1
107,2,22,3,53,17,19,1
107,2,22,3,57,19,15,1
107,2,22,3,46,15,22,1
108,2,22,4,3,2,1,1
108,2,22,4,2,1,3,1
108,2,22,4,7,3,12,1
108,2,22,4,37,12,13,1
108,2,22,4,39,13,24,1
108,2,22,4,75,24,21,1
108,2,22,4,65,21,22,1
109,2,22,5,4,2,6,1
109,2,22,5,16,6,8,1
109,2,22,5,22,8,16,1
109,2,22,5,50,16,18,1
109,2,22,5,56,18,20,1
109,2,22,5,63,20,22,1
110,3,1,0,5,3,1,1
111,3,2,0,5,3,1,1
111,3,2,0,1,1,2,1
112,3,4,0,6,3,4,1
113,3,5,0,6,3,4,1
113,3,5,0,9,4,5,1
114,3,6,0,6,3,4,1
114,3,6,0,9,4,5,1
114,3,6,0,12,5,6,1
115,3,6,1,5,3,1,1
115,3,6,1,1,1,2,1
115,3,6,1,4,2,6,1
116,3,7,0,6,3,4,1
116,3,7,0,9,4,5,1
116,3,7,0,12,5,6,1
116,3,7,0,16,6,8,1
116,3,7,0,20,8,7,1
117,3,7,1,6,3,4,1
117,3,7,1,9,4,5,1
117,3,7,1,13,5,9,1
117,3,7,1,24,9,8,1
117,3,7,1,20,8,7,1
118,3,7,2,5,3,1,1
118,3,7,2,1,1,2,1
118,3,7,2,4,2,6,1
118,3,7,2,16,6,8,1
118,3,7,2,20,8,7,1
119,3,7,3,5,3,1,1
119,3,7,3,1,1,2,1
119,3,7,3,4,2,6,1
119,3,7,3,16,6,8,1
119,3,7,3,22,8,16,1
119,3,7,3,50,16,18,1
119,3,7,3,54,18,7,1
120,3,8,0,6,3,4,1
120,3,8,0,9,4,5,1
120,3,8,0,12,5,6,1
120,3,8,0,16,6,8,1
121,3,8,1,6,3,4,1
121,3,8,1,9,4,5,1
121,3,8,1,13,5,9,1
121,3,8,1,24,9,8,1
122,3,8,2,5,3,1,1
122,3,8,2,1,1,2,1
122,3,8,2,4,2,6,1
122,3,8,2,16,6,8,1
123,3,9,0,6,3,4,1
123,3,9,0,9,4,5,1
123,3,9,0,13,5,9,1
124,3,9,1,7,3,12,1
124,3,9,1,36,12,11,1
124,3,9,1,32,11,10,1
124,3,9,1,26,10,9,1
125,3,10,0,6,3,4,1
125,3,10,0,9,4,5,1
125,3,10,0,13,5,9,1
125,3,10,0,25,9,10,1
126,3,10,1,7,3,12,1
126,3,10,1,36,12,11,1
126,3,10,1,32,11,10,1
127,3,10,2,6,3,4,1
127,3,10,2,10,4,11,1
127,3,10,2,32,11,10,1
128,3,11,0,6,3,4,1
128,3,11,0,10,4,11,1
129,3,11,1,7,3,12,1
129,3,11,1,36,12,11,1
130,3,12,0,7,3,12,1
131,3,13,0,7,3,12,1
131,3,13,0,37,12,13,1
132,3,14,0,6,3,4,1
132,3,14,0,10,4,11,1
132,3,14,0,34,11,14,1
133,3,14,1,7,3,12,1
133,3,14,1,37,12,13,1
133,3,14,1,39,13,24,1
133,3,14,1,76,24,23,1
133,3,14,1,71,23,14,1
134,3,14,2,7,3,12,1
134,3,14,2,36,12,11,1
134,3,14,2,34,11,14,1
135,3,15,0,6,3,4,1
135,3,15,0,10,4,11,1
135,3,15,0,34,11,14,1
135,3,15,0,41,14,15,1
136,3,15,1,6,3,4,1
136,3,15,1,9,4,5,1
136,3,15,1,13,5,9,1
136,3,15,1,25,9,10,1
136,3,15,1,28,10,15,1
137,3,15,2,7,3,12,1
137,3,15,2,36,12,11,1
137,3,15,2,34,11,14,1
137,3,15,2,41,14,15,1
138,3,15,3,6,3,4,1
138,3,15,3,10,4,11,1
138,3,15,3,32,11,10,1
138,3,15,3,28,10,15,1
139,3,15,4,7,3,12,1
139,3,15,4,36,12,11,1
139,3,15,4,32,11,10,1
139,3,15,4,28,10,15,1
140,3,16,0,6,3,4,1
140,3,16,0,9,4,5,1
140,3,16,0,12,5,6,1
140,3,16,0,16,6,8,1
140,3,16,0,22,8,16,1
141,3,16,1,6,3,4,1
141,3,16,1,9,4,5,1
141,3,16,1,13,5,9,1
141,3,16,1,24,9,8,1
141,3,16,1,20,8,7,1
141,3,16,1,18,7,18,1
141,3,16,1,55,18,16,1
142,3,16,2,5,3,1,1
142,3,16,2,1,1,2,1
142,3,16,2,4,2,6,1
142,3,16,2,16,6,8,1
142,3,16,2,20,8,7,1
142,3,16,2,18,7,18,1
142,3,16,2,55,18,16,1
143,3,16,3,5,3,1,1
143,3,16,3,1,1,2,1
143,3,16,3,4,2,6,1
143,3,16,3,16,6,8,1
143,3,16,3,22,8,16,1
144,3,16,4,6,3,4,1
144,3,16,4,9,4,5,1
144,3,16,4,13,5,9,1
144,3,16,4,25,9,10,1
144,3,16,4,29,10,16,1
145,3,16,5,6,3,4,1
145,3,16,5,9,4,5,1
145,3,16,5,12,5,6,1
145,3,16,5,16,6,8,1
145,3,16,5,20,8,7,1
145,3,16,5,18,7,18,1
145,3,16,5,55,18,16,1
146,3,16,6,6,3,4,1
146,3,16,6,9,4,5,1
146,3,16,6,13,5,9,1
146,3,16,6,24,9,8,1
146,3,16,6,22,8,16,1
147,3,17,0,6,3,4,1
147,3,17,0,9,4,5,1
147,3,17,0,12,5,6,1
147,3,17,0,16,6,8,1
147,3,17,0,22,8,16,1
147,3,17,0,49,16,17,1
148,3,17,1,6,3,4,1
148,3,17,1,9,4,5,1
148,3,17,1,13,5,9,1
148,3,17,1,25,9,10,1
148,3,17,1,30,10,17,1
149,3,17,2,5,3,1,1
149,3,17,2,1,1,2,1
149,3,17,2,4,2,6,1
149,3,17,2,16,6,8,1
149,3,17,2,22,8,16,1
149,3,17,2,49,16,17,1
150,3,17,3,6,3,4,1
150,3,17,3,9,4,5,1
150,3,17,3,13,5,9,1
150,3,17,3,25,9,10,1
150,3,17,3,29,10,16,1
150,3,17,3,49,16,17,1
151,3,17,4,6,3,4,1
151,3,17,4,10,4,11,1
151,3,17,4,32,11,10,1
151,3,17,4,30,10,17,1
152,3,17,5,7,3,12,1
152,3,17,5,36,12,11,1
152,3,17,5,32,11,10,1
152,3,17,5,30,10,17,1
153,3,22,0,7,3,12,1
153,3,22,0,37,12,13,1
153,3,22,0,39,13,24,1
153,3,22,0,75,24,21,1
153,3,22,0,65,21,22,1
154,3,22,1,7,3,12,1
154,3,22,1,37,12,13,1
154,3,22,1,39,13,24,1
154,3,22,1,76,24,23,1
154,3,22,1,72,23,22,1
155,3,22,2,7,3,12,1
155,3,22,2,36,12,11,1
155,3,22,2,34,11,14,1
155,3,22,2,41,14,15,1
155,3,22,2,46,15,22,1
156,3,23,0,7,3,12,1
156,3,23,0,37,12,13,1
156,3,23,0,39,13,24,1
156,3,23,0,76,24,23,1
157,3,23,1,7,3,12,1
157,3,23,1,36,12,11,1
157,3,23,1,34,11,14,1
157,3,23,1,42,14,23,1
158,4,1,0,8,4,3,1
158,4,1,0,5,3,1,1
159,4,2,0,9,4,5,1
159,4,2,0,12,5,6,1
159,4,2,0,14,6,2,1
160,4,2,1,8,4,3,1
160,4,2,1,5,3,1,1
160,4,2,1,1,1,2,1
161,4,3,0,8,4,3,1
162,4,5,0,9,4,5,1
163,4,6,0,9,4,5,1
163,4,6,0,12,5,6,1
164,4,7,0,9,4,5,1
164,4,7,0,12,5,6,1
164,4,7,0,16,6,8,1
164,4,7,0,20,8,7,1
165,4,7,1,9,4,5,1
165,4,7,1,13,5,9,1
165,4,7,1,24,9,8,1
165,4,7,1,20,8,7,1
166,4,7,2,9,4,5,1
166,4,7,2,12,5,6,1
166,4,7,2,16,6,8,1
166,4,7,2,22,8,16,1
166,4,7,2,50,16,18,1
166,4,7,2,54,18,7,1
167,4,8,0,9,4,5,1
167,4,8,0,12,5,6,1
167,4,8,0,16,6,8,1
168,4,8,1,9,4,5,1
168,4,8,1,13,5,9,1
168,4,8,1,24,9,8,1
169,4,9,0,9,4,5,1
169,4,9,0,13,5,9,1
170,4,10,0,9,4,5,1
170,4,10,0,13,5,9,1
170,4,10,0,25,9,10,1
171,4,10,1,8,4,3,1
171,4,10,1,7,3,12,1
171,4,10,1,36,12,11,1
171,4,10,1,32,11,10,1
172,4,10,2,10,4,11,1
172,4,10,2,32,11,10,1
173,4,11,0,10,4,11,1
174,4,11,1,8,4,3,1
174,4,11,1,7,3,12,1
174,4,11,1,36,12,11,1
175,4,12,0,8,4,3,1
175,4,12,0,7,3,12,1
176,4,13,0,8,4,3,1
176,4,13,0,7,3,12,1
176,4,13,0,37,12,13,1
177,4,14,0,10,4,11,1
177,4,14,0,34,11,14,1
178,4,14,1,9,4,5,1
178,4,14,1,13,5,9,1
178,4,14,1,25,9,10,1
178,4,14,1,28,10,15,1
178,4,14,1,44,15,14,1
179,4,14,2,8,4,3,1
179,4,14,2,7,3,12,1
179,4,14,2,36,12,11,1
179,4,14,2,34,11,14,1
180,4,14,3,8,4,3,1
180,4,14,3,7,3,12,1
180,4,14,3,37,12,13,1
180,4,14,3,39,13,24,1
180,4,14,3,76,24,23,1
180,4,14,3,71,23,14,1
181,4,15,0,10,4,11,1
181,4,15,0,34,11,14,1
181,4,15,0,41,14,15,1
182,4,15,1,9,4,5,1
182,4,15,1,13,5,9,1
182,4,15,1,25,9,10,1
182,4,15,1,28,10,15,1
183,4,15,2,8,4,3,1
183,4,15,2,7,3,12,1
183,4,15,2,36,12,11,1
183,4,15,2,34,11,14,1
183,4,15,2,41,14,15,1
184,4,15,3,10,4,11,1
184,4,15,3,32,11,10,1
184,4,15,3,28,10,15,1
185,4,16,0,9,4,5,1
185,4,16,0,12,5,6,1
185,4,16,0,16,6,8,1
185,4,16,0,22,8,16,1
186,4,16,1,9,4,5,1
186,4,16,1,13,5,9,1
186,4,16,1,24,9,8,1
186,4,16,1,20,8,7,1
186,4,16,1,18,7,18,1
186,4,16,1,55,18,16,1
187,4,16,2,9,4,5,1
187,4,16,2,12,5,6,1
187,4,16,2,16,6,8,1
187,4,16,2,20,8,7,1
187,4,16,2,18,7,18,1
187,4,16,2,55,18,16,1
188,4,16,3,9,4,5,1
188,4,16,3,13,5,9,1
188,4,16,3,25,9,10,1
188,4,16,3,29,10,16,1
189,4,16,4,9,4,5,1
189,4,16,4,13,5,9,1
189,4,16,4,24,9,8,1
189,4,16,4,22,8,16,1
190,4,17,0,9,4,5,1
190,4,17,0,12,5,6,1
190,4,17,0,16,6,8,1
190,4,17,0,22,8,16,1
190,4,17,0,49,16,17,1
191,4,17,1,9,4,5,1
191,4,17,1,13,5,9,1
