link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,notes
29,10,16,AM,11374.569447326456,22.078551137613314,10.870278511669763,2.3428964424046193,,,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",
30,10,17,AM,8099.999999999999,16.30801715074042,29.433375962460705,1.6221052674889895,,,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",
31,11,4,AM,5446.9341992210975,7.364395297073373,48.88385067312517,1.1096203836107081,,,"LINESTRING (-96.746576 43.544135, -96.746904 43.563658)",
32,11,10,AM,17471.746724417728,11.98886360799162,25.02322236780006,1.7471746724417727,,,"LINESTRING (-96.746821 43.543867, -96.731418 43.545007)",
33,11,12,AM,8410.722638554751,13.756484767681972,26.16947614740547,1.7133875569803931,,,"LINESTRING (-96.746842 43.544395, -96.780138 43.544205)",
34,11,14,AM,9593.84603702659,12.988482193470267,18.47790961446256,1.9673597320858178,,,"LINESTRING (-96.747096 43.544203, -96.751290 43.529378)",
35,12,3,AM,10289.013131742264,4.022414284597417,59.66565923331301,0.43963616204361605,,,"LINESTRING (-96.779877 43.543888, -96.774044 43.572909)",
36,12,11,AM,8455.568441613681,13.923242258516584,25.85604655264795,1.7225233047925652,,,"LINESTRING (-96.780135 43.543676, -96.746839 43.543866)",
37,12,13,AM,13212.730214509646,3.0304768634805104,59.39659271751362,0.5101400718148894,,,"LINESTRING (-96.780394 43.544005, -96.793634 43.490771)",
38,13,12,AM,13307.863842835759,3.0313641408350303,59.379207392225915,0.5138131564233226,,,"LINESTRING (-96.793120 43.490643, -96.779880 43.543877)",
39,13,24,AM,10981.792184047008,16.98806169438148,14.127568189805672,2.156990702526925,,,"LINESTRING (-96.793305 43.490452, -96.749128 43.502909)",
40,14,11,AM,9650.483484757842,13.202623860261768,18.178204767490932,1.9789740766942827,,,"LINESTRING (-96.750781 43.529234, -96.746586 43.544059)",
41,14,15,AM,8961.087238632157,11.996366626976346,25.00757181973641,1.7476434113961765,,,"LINESTRING (-96.751034 43.529041, -96.731502 43.529136)",
42,14,23,AM,8230.835160558154,8.681400404392914,27.64530937641772,1.6713066241235963,,,"LINESTRING (-96.751300 43.529304, -96.751169 43.514856)",
43,15,10,AM,22483.595051524575,12.89964558167513,27.907743489589027,1.6639722078424846,,,"LINESTRING (-96.731239 43.529400, -96.731173 43.545270)",
44,15,14,AM,9025.676889044184,12.200271401550067,24.589616913102805,1.7602400611085378,,,"LINESTRING (-96.731505 43.529666, -96.751037 43.529571)",
45,15,19,AM,17959.15781698423,4.04026471442135,44.551536278676664,1.2330561068921535,,,"LINESTRING (-96.731501 43.529136, -96.711314 43.529326)",
46,15,22,AM,18084.205877287623,8.668571642936264,20.76466659264172,1.883932253886884,,,"LINESTRING (-96.731768 43.529396, -96.731506 43.514853)",
47,16,8,AM,8595.849310287285,11.31667500248132,26.509553374486877,1.7035575803334355,,,"LINESTRING (-96.711117 43.546744, -96.711117 43.562324)",
48,16,10,AM,11373.831030676485,22.07385708625718,10.872590098874023,2.3427443457692045,,,"LINESTRING (-96.711401 43.547008, -96.731457 43.545535)",
49,16,17,AM,10903.16232660677,7.6670139844677765,15.651464865344193,2.0847705209585303,,,"LINESTRING (-96.711647 43.546744, -96.711647 43.541280)",
50,16,18,AM,16664.13795766156,3.231341029741284,55.704426844235506,0.8467594217196255,,,"LINESTRING (-96.711382 43.546479, -96.694078 43.546479)",
51,17,10,AM,8100.0,16.308017150740422,29.433375962460698,1.6221052674889898,,,"LINESTRING (-96.711330 43.541540, -96.731386 43.545531)",
52,17,16,AM,10910.216465251635,7.681694024389725,15.621554258604235,2.0861193278328147,,,"LINESTRING (-96.711117 43.541280, -96.711117 43.546744)",
53,17,19,AM,9937.835238449126,7.4035221172674115,16.208501588739924,2.0601029294465305,,,"LINESTRING (-96.711647 43.541279, -96.711581 43.529590)",
54,18,7,AM,15671.570468267582,2.0603184370432444,58.243423852582495,0.6696258431831323,,,"LINESTRING (-96.693814 43.546733, -96.693158 43.563833)",
55,18,16,AM,16688.03010607293,3.2326706232851796,55.68151568039314,0.8479734600229478,,,"LINESTRING (-96.694078 43.547008, -96.711382 43.547008)",
56,18,20,AM,20692.567489393983,4.366680248710482,54.961661108773434,0.8841665218406833,,,"LINESTRING (-96.694311 43.546870, -96.711418 43.515460)",
57,19,15,AM,17975.49333153114,4.044054749348845,44.50978316477608,1.2341776854303321,,,"LINESTRING (-96.711319 43.529856, -96.731506 43.529666)",
58,19,17,AM,9944.889377093989,7.418880712925324,16.17494668581658,2.061565245065407,,,"LINESTRING (-96.711051 43.529593, -96.711117 43.541282)",
59,19,20,AM,7894.89182402966,7.721776108941439,31.080932238127406,1.5781553369129748,,,"LINESTRING (-96.711581 43.529589, -96.711450 43.515331)",
60,20,18,AM,20707.388543730292,4.367731917038832,54.94842736655677,0.8847998062346699,,,"LINESTRING (-96.710953 43.515207, -96.693846 43.546617)",
61,20,19,AM,7918.281477221438,7.766077497370979,30.903631863221335,1.5828308292231794,,,"LINESTRING (-96.710920 43.515336, -96.711051 43.529594)",
62,20,21,AM,6435.511017124396,8.3550638704958,43.0876418876062,1.2718621558420904,,,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",
63,20,22,AM,7000.0,7.713130000305227,38.8947158920086,1.3791208840538884,,,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",
64,21,20,AM,6373.721724652484,8.265911433347611,43.55236599168394,1.2596506216652135,,,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",
65,21,22,AM,8304.629631845553,3.9073282761088137,30.711522431768707,1.587910601101584,,,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",
66,21,24,AM,10299.647429944765,11.89030222886972,15.138387278580606,2.108268902534882,,,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",
67,22,15,AM,18058.81374411419,8.636801543360747,20.841048517361035,1.8812870142227802,,,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",
68,22,20,AM,7000.0,7.713130000305227,38.8947158920086,1.3791208840538884,,,"LINESTRING (-96.731235 43.514593, -96.711179 43.515069)",
69,22,21,AM,8293.658067245244,3.8972688548563834,30.79079336558167,1.5858127515270894,,,"LINESTRING (-96.731506 43.514842, -96.731244 43.510469)",
70,22,23,AM,9597.11567939493,12.143932240213449,19.762956121021773,1.9194231358789862,,,"LINESTRING (-96.731241 43.515123, -96.750904 43.515123)",
71,23,14,AM,8222.882957877375,8.663334908950521,27.702957639562577,1.6696918950277633,,,"LINESTRING (-96.750640 43.514861, -96.750771 43.529309)",
72,23,22,AM,9560.751981621195,12.02120178405797,19.964726015852946,1.912150396324239,,,"LINESTRING (-96.750904 43.514593, -96.731241 43.514593)",
73,23,24,AM,7769.393750295888,3.6433310818104125,32.936891351738105,1.52985740758468,,,"LINESTRING (-96.751166 43.514820, -96.749462 43.503126)",
74,24,13,AM,10976.925812373127,16.96505534535556,14.146726616232563,2.15603487325246,,,"LINESTRING (-96.749272 43.503419, -96.793448 43.490962)",
75,24,21,AM,10248.829702073159,11.716140021994685,15.363421712448503,2.0978668537173952,,,"LINESTRING (-96.749102 43.502919, -96.730880 43.510239)",
76,24,23,AM,7725.077849841374,3.606157022462682,33.2764212019949,1.5211312430005333,,,"LINESTRING (-96.748938 43.503202, -96.750642 43.514896)",
