agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
22,1,14,1,p,AM,0,0,40.32263194896249,21.0,1;3;12;13;24;23;14,2;7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
23,1,14,2,p,AM,0,0,34.946325911674144,18.0,1;3;12;11;14,2;7;36;34,"LINESTRING ( ,  ,  ,  ,  )"
24,1,15,0,p,AM,0,0,40.59922908737753,23.0,1;3;4;11;14;15,2;6;10;34;41,"LINESTRING ( ,  ,  ,  ,  ,  )"
25,1,15,1,p,AM,500.00000000000006,0,38.935291679083484,24.0,1;3;4;5;9;10;15,2;6;9;13;25;28,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
26,1,15,2,p,AM,0,0,46.94269253865049,23.0,1;3;12;11;14;15,2;7;36;34;41,"LINESTRING ( ,  ,  ,  ,  ,  )"
27,1,15,3,p,AM,0,0,40.47059711949918,25.0,1;3;4;11;10;15,2;6;10;32;28,"LINESTRING ( ,  ,  ,  ,  ,  )"
28,1,15,4,p,AM,0,0,46.81406057077214,25.0,1;3;12;11;10;15,2;7;36;32;28,"LINESTRING ( ,  ,  ,  ,  ,  )"
29,1,16,0,p,AM,453.93543087526984,0,39.47280224745187,18.0,1;2;6;8;16,1;4;16;22,"LINESTRING ( ,  ,  ,  ,  )"
30,1,16,1,p,AM,0,0,47.59920821836699,33.0,1;3;4;5;9;8;7;18;16,2;6;9;13;24;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
31,1,16,2,p,AM,46.06456912473007,0,39.47210304890298,21.0,1;2;6;8;7;18;16,1;4;16;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
32,1,16,3,p,AM,0,0,48.14648957212015,22.0,1;3;4;5;9;10;16,2;6;9;13;25;29,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
33,1,17,0,p,AM,0,0,47.13981623191964,20.0,1;2;6;8;16;17,1;4;16;22;49,"LINESTRING ( ,  ,  ,  ,  ,  )"
34,1,17,1,p,AM,400.0,0,42.37595558524725,26.0,1;3;4;5;9;10;17,2;6;9;13;25;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
35,1,17,2,p,AM,0,0,55.813503556587925,24.0,1;3;4;5;9;10;16;17,2;6;9;13;25;29;49,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
36,1,17,3,p,AM,0,0,43.911261025662945,27.0,1;3;4;11;10;17,2;6;10;32;30,"LINESTRING ( ,  ,  ,  ,  ,  )"
37,1,18,0,p,AM,100.00000000000001,0,36.23943242561781,18.0,1;2;6;8;7;18,1;4;16;20;18,"LINESTRING ( ,  ,  ,  ,  ,  )"
38,1,18,1,p,AM,0,0,44.366537595081816,30.0,1;3;4;5;9;8;7;18,2;6;9;13;24;20;18,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
39,1,18,2,p,AM,0,0,42.704143277193154,21.0,1;2;6;8;16;18,1;4;16;22;50,"LINESTRING ( ,  ,  ,  ,  ,  )"
40,1,18,3,p,AM,0,0,51.377830601861426,25.0,1;3;4;5;9;10;16;18,2;6;9;13;25;29;50,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
41,1,19,0,p,AM,0,0,54.54333834918705,22.0,1;2;6;8;16;17;19,1;4;16;22;49;53,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
42,1,19,1,p,AM,300.0,0,42.975556393504824,27.0,1;3;4;5;9;10;15;19,2;6;9;13;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
43,1,19,2,p,AM,0,0,50.982957253071845,26.0,1;3;12;11;14;15;19,2;7;36;34;41;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
44,1,19,3,p,AM,0,0,44.51086183392052,28.0,1;3;4;11;10;15;19,2;6;10;32;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
45,1,19,4,p,AM,0,0,50.8543252851935,28.0,1;3;12;11;10;15;19,2;7;36;32;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
46,1,20,0,p,AM,300.0,0,40.60611267432829,22.0,1;2;6;8;7;18;20,1;4;16;20;18;56,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
47,1,20,1,p,AM,0,0,50.697332502446265,31.0,1;3;4;5;9;10;15;19;20,2;6;9;13;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
48,1,20,2,p,AM,0,0,47.070823525903634,25.0,1;2;6;8;16;18;20,1;4;16;22;50;56,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
49,1,20,3,p,AM,0,0,48.733217843792296,34.0,1;3;4;5;9;8;7;18;20,2;6;9;13;24;20;18;56,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
50,1,21,0,p,AM,99.99999999999999,0,39.769280039543965,18.0,1;3;12;13;24;21,2;7;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  )"
51,1,21,1,p,AM,0,0,59.05239637294206,37.0,1;3;4;5;9;10;15;19;20;21,2;6;9;13;25;28;45;59;62,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
52,1,22,0,p,AM,246.46800720134542,0,43.67660831565278,20.0,1;3;12;13;24;21;22,2;7;37;39;75;65,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
53,1,22,1,p,AM,153.53199279865456,0,43.680498824069936,21.0,1;3;12;13;24;23;22,2;7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
54,1,22,2,p,AM,0,0,55.61126418158676,26.0,1;3;12;11;14;15;22,2;7;36;34;41;46,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
55,1,23,0,p,AM,299.99999999999983,0,31.659297040011964,17.0,1;3;12;13;24;23,2;7;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  )"
56,1,23,1,p,AM,0,0,43.627726316067054,22.0,1;3;12;11;14;23,2;7;36;34;42,"LINESTRING ( ,  ,  ,  ,  ,  )"
57,1,24,0,p,AM,100.0,0,28.053140017549282,15.0,1;3;12;13;24,2;7;37;39,"LINESTRING ( ,  ,  ,  ,  )"
58,2,1,0,p,AM,100.0,0,6.001412436679205,6.0,2;1,3,"LINESTRING ( ,  )"
59,2,3,0,p,AM,100.0,0,10.01316327668679,10.0,2;1;3,3;2,"LINESTRING ( ,  ,  )"
60,2,4,0,p,AM,0,0,17.8317287629731,11.0,2;6;5;4,4;15;11,"LINESTRING ( ,  ,  ,  )"
61,2,4,1,p,AM,199.99999999999997,0,14.350705688286556,14.0,2;1;3;4,3;2;6,"LINESTRING ( ,  ,  ,  )"
62,2,5,0,p,AM,100.0,0,15.446605719678416,9.0,2;6;5,4;15,"LINESTRING ( ,  ,  )"
63,2,6,0,p,AM,400.0,0,6.111342515288367,5.0,2;6,4,"LINESTRING ( ,  )"
64,2,7,0,p,AM,199.99999999999997,0,28.179179859732297,10.0,2;6;8;7,4;16;20,"LINESTRING ( ,  ,  ,  )"
65,2,7,1,p,AM,0,0,48.30901936611743,34.0,2;1;3;4;5;9;8;7,3;2;6;9;13;24;20,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
66,2,7,2,p,AM,0,0,38.76313981399447,17.0,2;6;8;16;18;7,4;16;22;50;54,"LINESTRING ( ,  ,  ,  ,  ,  )"
67,2,8,0,p,AM,399.99999999999994,0,22.24742590445416,7.0,2;6;8,4;16,"LINESTRING ( ,  ,  )"
68,2,8,1,p,AM,0,0,42.37726541083929,31.0,2;1;3;4;5;9;8,3;2;6;9;13;24,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
69,2,9,0,p,AM,200.0,0,25.030474662825902,14.0,2;6;5;9,4;15;13,"LINESTRING ( ,  ,  ,  )"
70,2,10,0,p,AM,0,0,55.545337433467125,16.0,2;6;8;16;10,4;16;22;48,"LINESTRING ( ,  ,  ,  ,  )"
71,2,10,1,p,AM,600.0,0,32.06935087118603,24.0,2;1;3;4;5;9;10,3;2;6;9;13;25,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
72,2,10,2,p,AM,0,0,39.948119762874704,25.0,2;1;3;12;11;10,3;2;7;36;32,"LINESTRING ( ,  ,  ,  ,  ,  )"
73,2,10,3,p,AM,0,0,33.60465631160174,25.0,2;1;3;4;11;10,3;2;6;10;32,"LINESTRING ( ,  ,  ,  ,  ,  )"
74,2,11,0,p,AM,0,0,25.096815778296662,17.0,2;6;5;4;11,4;15;11;10,"LINESTRING ( ,  ,  ,  ,  )"
75,2,11,1,p,AM,200.00000000000003,0,21.615792703610115,20.0,2;1;3;4;11,3;2;6;10,"LINESTRING ( ,  ,  ,  ,  )"
76,2,11,2,p,AM,0,0,27.959256154883086,20.0,2;1;3;12;11,3;2;7;36,"LINESTRING ( ,  ,  ,  ,  )"
77,2,12,0,p,AM,100.0,0,14.0360138963665,14.0,2;1;3;12,3;2;7,"LINESTRING ( ,  ,  ,  )"
78,2,13,0,p,AM,300.00000000000006,0,17.06649075984701,17.0,2;1;3;12;13,3;2;7;37,"LINESTRING ( ,  ,  ,  ,  )"
79,2,14,0,p,AM,0,0,38.08529797176693,21.0,2;6;5;4;11;14,4;15;11;10;34,"LINESTRING ( ,  ,  ,  ,  ,  )"
80,2,14,1,p,AM,0,0,46.32404438564169,27.0,2;1;3;12;13;24;23;14,3;2;7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
81,2,14,2,p,AM,0,0,40.94773834835335,24.0,2;1;3;12;11;14,3;2;7;36;34,"LINESTRING ( ,  ,  ,  ,  ,  )"
82,2,14,3,p,AM,100.0,0,34.60427489708038,24.0,2;1;3;4;11;14,3;2;6;10;34,"LINESTRING ( ,  ,  ,  ,  ,  )"
83,2,15,0,p,AM,0,0,52.58607119829398,19.0,2;6;8;16;17;19;15,4;16;22;49;53;57,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
84,2,15,1,p,AM,100.00000000000001,0,44.93670411576269,30.0,2;1;3;4;5;9;10;15,3;2;6;9;13;25;28,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
85,2,15,2,p,AM,0,0,55.503984464051726,27.0,2;6;8;7;18;20;21;22;15,4;16;20;18;56;62;65;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
86,2,15,3,p,AM,0,0,52.944104975329694,29.0,2;1;3;12;11;14;15,3;2;7;36;34;41,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
87,2,15,4,p,AM,0,0,46.472009556178385,31.0,2;1;3;4;11;10;15,3;2;6;10;32;28,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
88,2,15,5,p,AM,0,0,52.815473007451345,31.0,2;1;3;12;11;10;15,3;2;7;36;32;28,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
89,2,16,0,p,AM,345.44574344036084,0,33.47148034720995,12.0,2;6;8;16,4;16;22,"LINESTRING ( ,  ,  ,  )"
90,2,16,1,p,AM,0,0,53.60062065504619,39.0,2;1;3;4;5;9;8;7;18;16,3;2;6;9;13;24;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
91,2,16,2,p,AM,54.55425655963919,0,33.47078114866106,15.0,2;6;8;7;18;16,4;16;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  )"
92,2,17,0,p,AM,191.33319583924182,0,41.13849433167772,14.0,2;6;8;16;17,4;16;22;49,"LINESTRING ( ,  ,  ,  ,  )"
93,2,17,1,p,AM,0,0,48.37736802192645,32.0,2;1;3;4;5;9;10;17,3;2;6;9;13;25;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
94,2,17,2,p,AM,0,0,49.91267346234215,33.0,2;1;3;4;11;10;17,3;2;6;10;32;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
95,2,17,3,p,AM,8.66680416075818,0,41.13779513312885,17.0,2;6;8;7;18;16;17,4;16;20;18;55;49,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
96,2,19,0,p,AM,0,0,48.542016448945134,16.0,2;6;8;16;17;19,4;16;22;49;53,"LINESTRING ( ,  ,  ,  ,  ,  )"
97,2,19,1,p,AM,0,0,48.97696883018403,33.0,2;1;3;4;5;9;10;15;19,3;2;6;9;13;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
98,2,19,2,p,AM,0,0,59.54424917847308,30.0,2;6;8;7;18;20;21;22;15;19,4;16;20;18;56;62;65;67;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
99,2,19,3,p,AM,99.99999999999999,0,42.370868271457354,20.0,2;6;8;7;18;20;19,4;16;20;18;56;61,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
100,2,19,4,p,AM,0,0,48.83557912303269,23.0,2;6;8;16;18;20;19,4;16;22;50;56;61,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
101,2,20,0,p,AM,99.99999999999999,0,34.60479077408637,16.0,2;6;8;7;18;20,4;16;20;18;56,"LINESTRING ( ,  ,  ,  ,  ,  )"
102,2,20,1,p,AM,0,0,56.69874493912547,37.0,2;1;3;4;5;9;10;15;19;20,3;2;6;9;13;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
103,2,20,2,p,AM,0,0,41.069501625661715,19.0,2;6;8;16;18;20,4;16;22;50;56,"LINESTRING ( ,  ,  ,  ,  ,  )"
104,2,22,0,p,AM,99.99999999999999,0,42.317920774391595,21.0,2;6;8;7;18;20;22,4;16;20;18;56;63,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
105,2,22,1,p,AM,0,0,49.68191126074914,27.0,2;1;3;12;13;24;23;22,3;2;7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
106,2,22,2,p,AM,0,0,46.86718292069098,24.0,2;6;8;7;18;20;21;22,4;16;20;18;56;62;65,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
107,2,22,3,p,AM,0,0,61.254642841230236,22.0,2;6;8;16;17;19;15;22,4;16;22;49;53;57;46,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
108,2,22,4,p,AM,0,0,49.67802075233198,26.0,2;1;3;12;13;24;21;22,3;2;7;37;39;75;65,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
109,2,22,5,p,AM,0,0,48.78263162596694,24.0,2;6;8;16;18;20;22,4;16;22;50;56;63,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
110,3,1,0,p,AM,100.0,0,4.011302809630868,4.0,3;1,5,"LINESTRING ( ,  )"
111,3,2,0,p,AM,100.0,0,10.01262470987279,10.0,3;1;2,5;1,"LINESTRING ( ,  ,  )"
112,3,4,0,p,AM,200.0,0,4.337542411599767,4.0,3;4,6,"LINESTRING ( ,  )"
113,3,5,0,p,AM,100.0,0,6.725677433107865,6.0,3;4;5,6;9,"LINESTRING ( ,  ,  )"
114,3,6,0,p,AM,201.3825231783581,0,16.109918368406284,10.0,3;4;5;6,6;9;12,"LINESTRING ( ,  ,  ,  )"
115,3,6,1,p,AM,98.6174768216417,0,16.12396722516116,15.0,3;1;2;6,5;1;4,"LINESTRING ( ,  ,  ,  )"
116,3,7,0,p,AM,63.46240214576822,0,38.177755712850214,15.0,3;4;5;6;8;7,6;9;12;16;20,"LINESTRING ( ,  ,  ,  ,  ,  )"
117,3,7,1,p,AM,19.738039826670036,0,38.29585608943064,24.0,3;4;5;9;8;7,6;9;13;24;20,"LINESTRING ( ,  ,  ,  ,  ,  )"
118,3,7,2,p,AM,16.799558027561723,0,38.19180456960509,20.0,3;1;2;6;8;7,5;1;4;16;20,"LINESTRING ( ,  ,  ,  ,  ,  )"
119,3,7,3,p,AM,0,0,48.77576452386726,27.0,3;1;2;6;8;16;18;7,5;1;4;16;22;50;54,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
120,3,8,0,p,AM,124.26120110784797,0,32.246001757572074,12.0,3;4;5;6;8,6;9;12;16,"LINESTRING ( ,  ,  ,  ,  )"
121,3,8,1,p,AM,39.51274440823087,0,32.3641021341525,21.0,3;4;5;9;8,6;9;13;24,"LINESTRING ( ,  ,  ,  ,  )"
122,3,8,2,p,AM,36.22605448392116,0,32.26005061432695,17.0,3;1;2;6;8,5;1;4;16,"LINESTRING ( ,  ,  ,  ,  )"
123,3,9,0,p,AM,99.99999999999999,0,16.30954637625535,11.0,3;4;5;9,6;9;13,"LINESTRING ( ,  ,  ,  )"
124,3,9,1,p,AM,0,0,35.694256092173624,18.0,3;12;11;10;9,7;36;32;26,"LINESTRING ( ,  ,  ,  ,  )"
125,3,10,0,p,AM,300.0,0,22.056187594499246,14.0,3;4;5;9;10,6;9;13;25,"LINESTRING ( ,  ,  ,  ,  )"
126,3,10,1,p,AM,0,0,29.934956486187914,15.0,3;12;11;10,7;36;32,"LINESTRING ( ,  ,  ,  )"
127,3,10,2,p,AM,0,0,23.591493034914947,15.0,3;4;11;10,6;10;32,"LINESTRING ( ,  ,  ,  )"
128,3,11,0,p,AM,300.0,0,11.602629426923325,10.0,3;4;11,6;10,"LINESTRING ( ,  ,  )"
129,3,11,1,p,AM,0,0,17.946092878196296,10.0,3;12;11,7;36,"LINESTRING ( ,  ,  )"
130,3,12,0,p,AM,200.0,0,4.02285061967971,4.0,3;12,7,"LINESTRING ( ,  )"
131,3,13,0,p,AM,100.0,0,7.053327483160221,7.0,3;12;13,7;37,"LINESTRING ( ,  ,  )"
132,3,14,0,p,AM,100.0,0,24.591111620393594,14.0,3;4;11;14,6;10;34,"LINESTRING ( ,  ,  ,  )"
133,3,14,1,p,AM,0,0,36.3108811089549,17.0,3;12;13;24;23;14,7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  )"
134,3,14,2,p,AM,0,0,30.934575071666558,14.0,3;12;11;14,7;36;34,"LINESTRING ( ,  ,  ,  )"
135,3,15,0,p,AM,0,0,36.587478247369944,19.0,3;4;11;14;15,6;10;34;41,"LINESTRING ( ,  ,  ,  ,  )"
136,3,15,1,p,AM,99.99999999999999,0,34.9235408390759,20.0,3;4;5;9;10;15,6;9;13;25;28,"LINESTRING ( ,  ,  ,  ,  ,  )"
137,3,15,2,p,AM,0,0,42.930941698642904,19.0,3;12;11;14;15,7;36;34;41,"LINESTRING ( ,  ,  ,  ,  )"
138,3,15,3,p,AM,0,0,36.458846279491596,21.0,3;4;11;10;15,6;10;32;28,"LINESTRING ( ,  ,  ,  ,  )"
139,3,15,4,p,AM,0,0,42.802309730764556,21.0,3;12;11;10;15,7;36;32;28,"LINESTRING ( ,  ,  ,  ,  )"
140,3,16,0,p,AM,127.28256796215138,0,43.47005620032786,17.0,3;4;5;6;8;16,6;9;12;16;22,"LINESTRING ( ,  ,  ,  ,  ,  )"
141,3,16,1,p,AM,0,0,43.5874573783594,29.0,3;4;5;9;8;7;18;16,6;9;13;24;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
142,3,16,2,p,AM,0,0,43.48340585853385,25.0,3;1;2;6;8;7;18;16,5;1;4;16;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
143,3,16,3,p,AM,29.599084845754778,0,43.484105057082736,22.0,3;1;2;6;8;16,5;1;4;16;22,"LINESTRING ( ,  ,  ,  ,  ,  )"
144,3,16,4,p,AM,0,0,44.13473873211257,18.0,3;4;5;9;10;16,6;9;13;25;29,"LINESTRING ( ,  ,  ,  ,  ,  )"
145,3,16,5,p,AM,0.8823547823384627,0,43.469357001778974,20.0,3;4;5;6;8;7;18;16,6;9;12;16;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
146,3,16,6,p,AM,42.23599240975539,0,43.58815657690829,26.0,3;4;5;9;8;16,6;9;13;24;22,"LINESTRING ( ,  ,  ,  ,  ,  )"
147,3,17,0,p,AM,0,0,51.13707018479563,19.0,3;4;5;6;8;16;17,6;9;12;16;22;49,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
148,3,17,1,p,AM,100.0,0,38.36420474523966,22.0,3;4;5;9;10;17,6;9;13;25;30,"LINESTRING ( ,  ,  ,  ,  ,  )"
149,3,17,2,p,AM,0,0,51.15111904155051,24.0,3;1;2;6;8;16;17,5;1;4;16;22;49,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
150,3,17,3,p,AM,0,0,51.80175271658034,20.0,3;4;5;9;10;16;17,6;9;13;25;29;49,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
151,3,17,4,p,AM,0,0,39.89951018565536,23.0,3;4;11;10;17,6;10;32;30,"LINESTRING ( ,  ,  ,  ,  )"
152,3,17,5,p,AM,0,0,46.24297363692833,23.0,3;12;11;10;17,7;36;32;30,"LINESTRING ( ,  ,  ,  ,  )"
153,3,22,0,p,AM,61.528946503939096,0,39.66485747564519,16.0,3;12;13;24;21;22,7;37;39;75;65,"LINESTRING ( ,  ,  ,  ,  ,  )"
154,3,22,1,p,AM,38.4710534960609,0,39.66874798406235,17.0,3;12;13;24;23;22,7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  )"
155,3,22,2,p,AM,0,0,51.599513341579176,22.0,3;12;11;14;15;22,7;36;34;41;46,"LINESTRING ( ,  ,  ,  ,  ,  )"
156,3,23,0,p,AM,99.99999999999999,0,27.647546200004378,13.0,3;12;13;24;23,7;37;39;76,"LINESTRING ( ,  ,  ,  ,  )"
157,3,23,1,p,AM,0,0,39.61597547605947,18.0,3;12;11;14;23,7;36;34;42,"LINESTRING ( ,  ,  ,  ,  )"
158,4,1,0,p,AM,500.0,0,8.345671111470244,8.0,4;3;1,8;5,"LINESTRING ( ,  ,  )"
159,4,2,0,p,AM,0,0,17.954139523737297,11.0,4;5;6;2,9;12;14,"LINESTRING ( ,  ,  ,  )"
160,4,2,1,p,AM,199.99999999999997,0,14.346993011712167,14.0,4;3;1;2,8;5;1,"LINESTRING ( ,  ,  ,  )"
161,4,3,0,p,AM,200.0,0,4.334368301839376,4.0,4;3,8,"LINESTRING ( ,  )"
162,4,5,0,p,AM,500.0,0,2.3881350215080985,2.0,4;5,9,"LINESTRING ( ,  )"
163,4,6,0,p,AM,400.0,0,11.772375956806515,6.0,4;5;6,9;12,"LINESTRING ( ,  ,  )"
164,4,7,0,p,AM,339.40140026237714,0,33.840213301250444,11.0,4;5;6;8;7,9;12;16;20,"LINESTRING ( ,  ,  ,  ,  )"
165,4,7,1,p,AM,60.59859973762282,0,33.95831367783087,20.0,4;5;9;8;7,9;13;24;20,"LINESTRING ( ,  ,  ,  ,  )"
166,4,7,2,p,AM,0,0,44.42417325551261,18.0,4;5;6;8;16;18;7,9;12;16;22;50;54,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
167,4,8,0,p,AM,601.492688624553,0,27.90845934597231,8.0,4;5;6;8,9;12;16,"LINESTRING ( ,  ,  ,  )"
168,4,8,1,p,AM,98.50731137544742,0,28.026559722552737,17.0,4;5;9;8,9;13;24,"LINESTRING ( ,  ,  ,  )"
169,4,9,0,p,AM,700.0000000000001,0,11.972003964655585,7.0,4;5;9,9;13,"LINESTRING ( ,  ,  )"
170,4,10,0,p,AM,1199.9999999999998,0,17.71864518289948,10.0,4;5;9;10,9;13;25,"LINESTRING ( ,  ,  ,  )"
171,4,10,1,p,AM,0,0,34.26932478802729,19.0,4;3;12;11;10,8;7;36;32,"LINESTRING ( ,  ,  ,  ,  )"
172,4,10,2,p,AM,0,0,19.25395062331518,11.0,4;11;10,10;32,"LINESTRING ( ,  ,  )"
173,4,11,0,p,AM,1400.0000000000002,0,7.26508701532356,6.0,4;11,10,"LINESTRING ( ,  )"
174,4,11,1,p,AM,0,0,22.280461180035672,14.0,4;3;12;11,8;7;36,"LINESTRING ( ,  ,  ,  )"
175,4,12,0,p,AM,600.0000000000001,0,8.357218921519086,8.0,4;3;12,8;7,"LINESTRING ( ,  ,  )"
176,4,13,0,p,AM,600.0000000000001,0,11.387695784999597,11.0,4;3;12;13,8;7;37,"LINESTRING ( ,  ,  ,  )"
177,4,14,0,p,AM,499.99999999999994,0,20.253569208793827,10.0,4;11;14,10;34,"LINESTRING ( ,  ,  )"
178,4,14,1,p,AM,0,0,42.786269829026196,21.0,4;5;9;10;15;14,9;13;25;28;44,"LINESTRING ( ,  ,  ,  ,  ,  )"
179,4,14,2,p,AM,0,0,35.268943373505934,18.0,4;3;12;11;14,8;7;36;34,"LINESTRING ( ,  ,  ,  ,  )"
