agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
33,1,9,7,p,AM,2.6616858262782146,0,18.01181954271783,5.49862,5577;5436;5018;5017;11146;5736;11148;5113;11160;1322;11161;1323;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;11507;5216;5356,175;163;76;73;279;202;284;106;364;18;358;19;367;368;369;370;371;372;343;341;347;351;45;345;353;335;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
34,1,9,8,p,AM,4.0704946828520345,0,17.99937255496705,6.09213,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;11173;5219;1355;11183;5215;5588;11184;11257;5175;11507;5216;5356,175;163;76;73;279;202;284;106;291;100;186;110;303;151;37;313;143;182;316;320;353;335;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
35,1,9,9,p,AM,0,0,18.421627203873022,5.462249999999999,5577;5436;5018;5017;11146;1319;11147;5820;5103;11161;1323;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;11507;5216;5356,175;163;76;73;360;361;281;204;93;358;19;367;368;369;370;371;372;343;341;347;351;45;345;353;335;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
36,1,9,10,p,AM,0,0,18.141089817423627,6.16183,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;5216;5356,175;163;76;73;279;202;284;106;291;100;186;110;303;152;157;313;143;182;316;320;353;335;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
37,1,9,11,p,AM,0,0,18.05990504226342,6.130529999999999,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;11507;5216;5356,175;163;76;73;279;202;284;106;291;103;299;133;138;308;309;157;313;143;182;316;320;353;335;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
38,1,10,0,p,AM,1.1287999081628666,0,18.04333963493899,5.61813,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;5592;1;2;3;4;5;5117;1358;3000;3001;8172;6185;5175;5729;5929,175;163;76;73;279;202;284;106;291;100;186;108;367;368;369;370;371;372;343;341;347;349;238;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
39,1,10,1,p,AM,4.958690356297825,0,18.17854178994469,5.9876000000000005,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;5729;5929,175;163;76;72;263;81;281;204;93;295;110;303;152;157;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
40,1,10,2,p,AM,0,0,18.382813837902294,6.054549999999999,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11150;5109;4804;5106;5117;11255;5118;10854;7210;11763;5730;8172;11489;7984;5728;5729;5929,175;166;267;169;271;268;171;207;257;87;62;68;85;287;97;54;95;112;318;114;254;231;336;198;239;332;232;193;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
41,1,10,3,p,AM,0,0,17.661194378302994,6.025239999999999,5577;5436;5018;5017;11146;5736;11148;5113;11160;1322;11161;1323;5592;1;2;3;4;5;5117;11255;5118;10854;7210;11763;5730;8172;11489;7984;5728;5729;5929,175;163;76;73;279;202;284;106;364;18;358;19;367;368;369;370;371;372;112;318;114;254;231;336;198;239;332;232;193;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
42,1,10,4,p,AM,0,0,17.711530225496727,5.63563,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;5729;5929,175;163;76;73;279;202;284;106;291;100;186;108;367;368;369;370;371;372;343;341;347;351;45;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
43,1,10,5,p,AM,0.2784120549171397,0,17.399356645929778,5.33119,5577;5436;5018;5017;11146;5736;11148;5113;11160;1322;11161;1323;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;5729;5929,175;163;76;73;279;202;284;106;364;18;358;19;367;368;369;370;371;372;343;341;347;351;45;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
44,1,10,6,p,AM,0,0,18.119205426847376,5.695079999999999,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11150;5109;4804;5106;5117;11255;5118;10854;7210;11763;5730;8172;6185;5175;5729;5929,175;166;267;169;271;268;171;207;257;87;62;68;85;287;97;54;95;112;318;114;254;231;336;198;238;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
45,1,10,7,p,AM,0.9500768893070871,0,17.431593243870815,5.8348,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;1349;11181;11182;5232;11183;5215;5588;11184;11257;5175;5729;5929,175;163;76;73;279;202;284;106;291;103;299;132;25;308;309;157;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
46,1,10,8,p,AM,0.826768361279567,0,17.731166055372043,5.31369,5577;5436;5018;5017;11146;5736;11148;5113;11160;1322;11161;1323;5592;1;2;3;4;5;5117;1358;3000;3001;8172;6185;5175;5729;5929,175;163;76;73;279;202;284;106;364;18;358;19;367;368;369;370;371;372;343;341;347;349;238;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
47,1,10,9,p,AM,0.3610762938519137,0,17.447442145475367,5.9631,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;5729;5929,175;163;76;73;279;202;284;106;291;103;299;133;138;308;309;157;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
48,1,10,10,p,AM,0.3251711361836021,0,17.386909658178997,5.9247000000000005,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;11173;5219;1355;11183;5215;5588;11184;11257;5175;5729;5929,175;163;76;73;279;202;284;106;291;100;186;110;303;151;37;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
49,1,10,11,p,AM,0,0,17.809164307084966,5.29482,5577;5436;5018;5017;11146;1319;11147;5820;5103;11161;1323;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;5729;5929,175;163;76;73;360;361;281;204;93;358;19;367;368;369;370;371;372;343;341;347;351;45;345;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
50,1,10,12,p,AM,0,0,17.528626920635574,5.994400000000001,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;5729;5929,175;163;76;73;279;202;284;106;291;100;186;110;303;152;157;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
51,1,11,0,p,AM,74.43981211592569,0,14.24787647034828,4.77468,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119,175;163;76;73;279;202;284;106;291;100;186;108;367;368;369;370;371;372;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
52,1,11,1,p,AM,0,0,21.01421239945401,6.7611300000000005,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119,175;163;76;72;263;81;281;204;93;295;110;303;152;157;313;143;182;316;320;346;215;237;199;337;230;253;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
53,1,11,2,p,AM,0,0,14.657322350380628,4.49955,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119,175;166;267;169;271;268;171;207;257;87;62;68;85;287;97;54;95;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
54,1,11,3,p,AM,94.92351984854551,0,13.93570289078133,4.47024,5577;5436;5018;5017;11146;5736;11148;5113;11160;1322;11161;1323;5592;1;2;3;4;5;5117;11255;5118;5727;5119,175;163;76;73;279;202;284;106;364;18;358;19;367;368;369;370;371;372;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
55,1,11,4,p,AM,0,0,14.345510551936519,4.43387,5577;5436;5018;5017;11146;1319;11147;5820;5103;11161;1323;5592;1;2;3;4;5;5117;11255;5118;5727;5119,175;163;76;73;360;361;281;204;93;358;19;367;368;369;370;371;372;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
56,1,11,5,p,AM,10.222178035528783,0,14.649663994573483,4.3176499999999995,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11150;5109;4804;5106;10852;10851;6273;6270;10853;11910;5118;5727;5119,175;166;267;169;271;268;171;207;257;87;62;68;85;287;97;54;96;249;246;227;226;252;339;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
57,1,12,0,p,AM,4.808985,0,6.761909014789574,2.95315,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11150;5109;11151,175;166;267;169;271;268;171;207;257;87;62;68;85;287;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
58,1,13,0,p,AM,91.10771199999999,0,5.146796776315772,2.85309,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4958;5010;5027;11129;5034,175;166;267;169;271;268;171;207;257;87;62;68;84;276,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
59,1,14,0,p,AM,111.77131700000001,0,4.330049641021291,2.2877199999999998,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;11128;5037,175;166;267;169;271;268;171;207;257;89;273,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
60,1,15,0,p,AM,41.890761999999995,0,3.793462760482404,2.0813699999999997,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;4899,175;166;267;169;271;268;171;207;257;86,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
61,1,16,0,p,AM,52.285182999999996,0,1.752143654343341,0.90448,5577;5436;11125;5440;11827,175;166;267;170,"LINESTRING ( ,  ,  ,  ,  )"
62,1,17,0,p,AM,40.778057,0,1.9080036741402728,0.956,5577;5436;5018;1289,175;163;75,"LINESTRING ( ,  ,  ,  )"
63,1,18,0,p,AM,39.702297,0,2.1756055965294494,0.9039000000000001,5577;5436;11125;1286,175;166;264,"LINESTRING ( ,  ,  ,  )"
64,1,19,0,p,AM,51.69533200000001,0,11.770751699902688,4.302200000000001,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;5209;1352,175;163;76;73;279;202;284;106;291;103;299;133;135;128,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
